dc (V),cdd@Vgs 0.25 ,cdd@Vgs 0.251 ,cdd@Vgs 0.252 ,cdd@Vgs 0.253 ,cdd@Vgs 0.254 ,cdd@Vgs 0.255 ,cdd@Vgs 0.256 ,cdd@Vgs 0.257 ,cdd@Vgs 0.258 ,cdd@Vgs 0.259 ,cdd@Vgs 0.26 ,cdd@Vgs 0.261 ,cdd@Vgs 0.262 ,cdd@Vgs 0.263 ,cdd@Vgs 0.264 ,cdd@Vgs 0.265 ,cdd@Vgs 0.266 ,cdd@Vgs 0.267 ,cdd@Vgs 0.268 ,cdd@Vgs 0.269 ,cdd@Vgs 0.27 ,cdd@Vgs 0.271 ,cdd@Vgs 0.272 ,cdd@Vgs 0.273 ,cdd@Vgs 0.274 ,cdd@Vgs 0.275 ,cdd@Vgs 0.276 ,cdd@Vgs 0.277 ,cdd@Vgs 0.278 ,cdd@Vgs 0.279 ,cdd@Vgs 0.28 ,cdd@Vgs 0.281 ,cdd@Vgs 0.282 ,cdd@Vgs 0.283 ,cdd@Vgs 0.284 ,cdd@Vgs 0.285 ,cdd@Vgs 0.286 ,cdd@Vgs 0.287 ,cdd@Vgs 0.288 ,cdd@Vgs 0.289 ,cdd@Vgs 0.29 ,cdd@Vgs 0.291 ,cdd@Vgs 0.292 ,cdd@Vgs 0.293 ,cdd@Vgs 0.294 ,cdd@Vgs 0.295 ,cdd@Vgs 0.296 ,cdd@Vgs 0.297 ,cdd@Vgs 0.298 ,cdd@Vgs 0.299 ,cdd@Vgs 0.3 ,cdd@Vgs 0.301 ,cdd@Vgs 0.302 ,cdd@Vgs 0.303 ,cdd@Vgs 0.304 ,cdd@Vgs 0.305 ,cdd@Vgs 0.306 ,cdd@Vgs 0.307 ,cdd@Vgs 0.308 ,cdd@Vgs 0.309 ,cdd@Vgs 0.31 ,cdd@Vgs 0.311 ,cdd@Vgs 0.312 ,cdd@Vgs 0.313 ,cdd@Vgs 0.314 ,cdd@Vgs 0.315 ,cdd@Vgs 0.316 ,cdd@Vgs 0.317 ,cdd@Vgs 0.318 ,cdd@Vgs 0.319 ,cdd@Vgs 0.32 ,cdd@Vgs 0.321 ,cdd@Vgs 0.322 ,cdd@Vgs 0.323 ,cdd@Vgs 0.324 ,cdd@Vgs 0.325 ,cdd@Vgs 0.326 ,cdd@Vgs 0.327 ,cdd@Vgs 0.328 ,cdd@Vgs 0.329 ,cdd@Vgs 0.33 
510E-3,11.580586E-15,11.581357E-15,11.582129E-15,11.582903E-15,11.583678E-15,11.584455E-15,11.585234E-15,11.586015E-15,11.586797E-15,11.587581E-15,11.588367E-15,11.589154E-15,11.589943E-15,11.590734E-15,11.591526E-15,11.592321E-15,11.593116E-15,11.593914E-15,11.594713E-15,11.595513E-15,11.596316E-15,11.597120E-15,11.597925E-15,11.598733E-15,11.599541E-15,11.600352E-15,11.601164E-15,11.601978E-15,11.602794E-15,11.603611E-15,11.604429E-15,11.605250E-15,11.606072E-15,11.606895E-15,11.607721E-15,11.608547E-15,11.609376E-15,11.610206E-15,11.611037E-15,11.611871E-15,11.612705E-15,11.613542E-15,11.614380E-15,11.615219E-15,11.616060E-15,11.616903E-15,11.617747E-15,11.618593E-15,11.619440E-15,11.620289E-15,11.621139E-15,11.621991E-15,11.622844E-15,11.623699E-15,11.624555E-15,11.625413E-15,11.626272E-15,11.627133E-15,11.627996E-15,11.628859E-15,11.629725E-15,11.630591E-15,11.631459E-15,11.632329E-15,11.633200E-15,11.634072E-15,11.634946E-15,11.635821E-15,11.636698E-15,11.637576E-15,11.638456E-15,11.639336E-15,11.640218E-15,11.641102E-15,11.641987E-15,11.642873E-15,11.643760E-15,11.644649E-15,11.645539E-15,11.646431E-15,11.647323E-15
512E-3,11.574516E-15,11.575284E-15,11.576053E-15,11.576823E-15,11.577595E-15,11.578369E-15,11.579145E-15,11.579922E-15,11.580701E-15,11.581482E-15,11.582264E-15,11.583048E-15,11.583834E-15,11.584621E-15,11.585411E-15,11.586201E-15,11.586994E-15,11.587788E-15,11.588584E-15,11.589381E-15,11.590180E-15,11.590981E-15,11.591783E-15,11.592587E-15,11.593393E-15,11.594200E-15,11.595009E-15,11.595820E-15,11.596632E-15,11.597446E-15,11.598262E-15,11.599079E-15,11.599898E-15,11.600718E-15,11.601540E-15,11.602364E-15,11.603189E-15,11.604016E-15,11.604845E-15,11.605675E-15,11.606506E-15,11.607340E-15,11.608175E-15,11.609011E-15,11.609849E-15,11.610689E-15,11.611530E-15,11.612373E-15,11.613217E-15,11.614063E-15,11.614910E-15,11.615759E-15,11.616609E-15,11.617461E-15,11.618315E-15,11.619170E-15,11.620026E-15,11.620884E-15,11.621744E-15,11.622605E-15,11.623467E-15,11.624331E-15,11.625197E-15,11.626064E-15,11.626932E-15,11.627802E-15,11.628673E-15,11.629545E-15,11.630419E-15,11.631295E-15,11.632172E-15,11.633050E-15,11.633930E-15,11.634811E-15,11.635693E-15,11.636577E-15,11.637462E-15,11.638348E-15,11.639236E-15,11.640125E-15,11.641015E-15
514E-3,11.568464E-15,11.569228E-15,11.569993E-15,11.570761E-15,11.571529E-15,11.572300E-15,11.573072E-15,11.573846E-15,11.574622E-15,11.575399E-15,11.576178E-15,11.576959E-15,11.577742E-15,11.578526E-15,11.579311E-15,11.580099E-15,11.580888E-15,11.581679E-15,11.582471E-15,11.583265E-15,11.584061E-15,11.584859E-15,11.585658E-15,11.586459E-15,11.587261E-15,11.588065E-15,11.588871E-15,11.589679E-15,11.590488E-15,11.591298E-15,11.592111E-15,11.592925E-15,11.593740E-15,11.594558E-15,11.595377E-15,11.596197E-15,11.597019E-15,11.597843E-15,11.598668E-15,11.599495E-15,11.600324E-15,11.601154E-15,11.601986E-15,11.602820E-15,11.603654E-15,11.604491E-15,11.605329E-15,11.606169E-15,11.607010E-15,11.607853E-15,11.608697E-15,11.609543E-15,11.610391E-15,11.611240E-15,11.612091E-15,11.612943E-15,11.613796E-15,11.614651E-15,11.615508E-15,11.616366E-15,11.617226E-15,11.618087E-15,11.618950E-15,11.619814E-15,11.620679E-15,11.621546E-15,11.622415E-15,11.623285E-15,11.624156E-15,11.625029E-15,11.625903E-15,11.626779E-15,11.627656E-15,11.628534E-15,11.629414E-15,11.630295E-15,11.631178E-15,11.632062E-15,11.632947E-15,11.633834E-15,11.634722E-15
516E-3,11.562428E-15,11.563189E-15,11.563951E-15,11.564715E-15,11.565481E-15,11.566248E-15,11.567017E-15,11.567787E-15,11.568560E-15,11.569334E-15,11.570110E-15,11.570887E-15,11.571666E-15,11.572447E-15,11.573229E-15,11.574013E-15,11.574799E-15,11.575587E-15,11.576376E-15,11.577167E-15,11.577959E-15,11.578754E-15,11.579549E-15,11.580347E-15,11.581146E-15,11.581947E-15,11.582750E-15,11.583554E-15,11.584360E-15,11.585167E-15,11.585976E-15,11.586787E-15,11.587600E-15,11.588414E-15,11.589230E-15,11.590047E-15,11.590866E-15,11.591687E-15,11.592509E-15,11.593333E-15,11.594158E-15,11.594985E-15,11.595814E-15,11.596644E-15,11.597476E-15,11.598310E-15,11.599145E-15,11.599982E-15,11.600820E-15,11.601660E-15,11.602501E-15,11.603344E-15,11.604189E-15,11.605035E-15,11.605882E-15,11.606732E-15,11.607582E-15,11.608435E-15,11.609288E-15,11.610144E-15,11.611000E-15,11.611859E-15,11.612719E-15,11.613580E-15,11.614443E-15,11.615307E-15,11.616173E-15,11.617040E-15,11.617909E-15,11.618779E-15,11.619650E-15,11.620523E-15,11.621398E-15,11.622274E-15,11.623151E-15,11.624029E-15,11.624909E-15,11.625791E-15,11.626674E-15,11.627558E-15,11.628443E-15
518E-3,11.556410E-15,11.557167E-15,11.557926E-15,11.558686E-15,11.559449E-15,11.560213E-15,11.560978E-15,11.561745E-15,11.562514E-15,11.563285E-15,11.564058E-15,11.564832E-15,11.565607E-15,11.566385E-15,11.567164E-15,11.567945E-15,11.568727E-15,11.569512E-15,11.570297E-15,11.571085E-15,11.571874E-15,11.572665E-15,11.573458E-15,11.574252E-15,11.575048E-15,11.575846E-15,11.576645E-15,11.577446E-15,11.578249E-15,11.579053E-15,11.579859E-15,11.580666E-15,11.581476E-15,11.582287E-15,11.583099E-15,11.583913E-15,11.584729E-15,11.585547E-15,11.586366E-15,11.587186E-15,11.588009E-15,11.588833E-15,11.589658E-15,11.590486E-15,11.591314E-15,11.592145E-15,11.592977E-15,11.593810E-15,11.594646E-15,11.595483E-15,11.596321E-15,11.597161E-15,11.598002E-15,11.598846E-15,11.599690E-15,11.600536E-15,11.601384E-15,11.602234E-15,11.603084E-15,11.603937E-15,11.604791E-15,11.605646E-15,11.606503E-15,11.607362E-15,11.608222E-15,11.609083E-15,11.609946E-15,11.610811E-15,11.611677E-15,11.612544E-15,11.613413E-15,11.614283E-15,11.615155E-15,11.616028E-15,11.616903E-15,11.617779E-15,11.618656E-15,11.619535E-15,11.620415E-15,11.621297E-15,11.622180E-15
520E-3,11.550408E-15,11.551162E-15,11.551917E-15,11.552675E-15,11.553434E-15,11.554194E-15,11.554956E-15,11.555720E-15,11.556486E-15,11.557253E-15,11.558022E-15,11.558793E-15,11.559566E-15,11.560340E-15,11.561116E-15,11.561893E-15,11.562672E-15,11.563453E-15,11.564236E-15,11.565020E-15,11.565806E-15,11.566594E-15,11.567383E-15,11.568174E-15,11.568967E-15,11.569761E-15,11.570557E-15,11.571355E-15,11.572154E-15,11.572955E-15,11.573758E-15,11.574562E-15,11.575368E-15,11.576176E-15,11.576985E-15,11.577796E-15,11.578609E-15,11.579423E-15,11.580239E-15,11.581057E-15,11.581876E-15,11.582697E-15,11.583519E-15,11.584343E-15,11.585169E-15,11.585996E-15,11.586825E-15,11.587656E-15,11.588488E-15,11.589322E-15,11.590157E-15,11.590994E-15,11.591832E-15,11.592673E-15,11.593514E-15,11.594358E-15,11.595202E-15,11.596049E-15,11.596897E-15,11.597746E-15,11.598597E-15,11.599450E-15,11.600304E-15,11.601159E-15,11.602017E-15,11.602875E-15,11.603735E-15,11.604597E-15,11.605460E-15,11.606325E-15,11.607191E-15,11.608059E-15,11.608928E-15,11.609798E-15,11.610670E-15,11.611543E-15,11.612418E-15,11.613295E-15,11.614172E-15,11.615051E-15,11.615932E-15
522E-3,11.544423E-15,11.545174E-15,11.545926E-15,11.546680E-15,11.547435E-15,11.548193E-15,11.548952E-15,11.549712E-15,11.550474E-15,11.551238E-15,11.552004E-15,11.552772E-15,11.553541E-15,11.554311E-15,11.555084E-15,11.555858E-15,11.556634E-15,11.557412E-15,11.558191E-15,11.558972E-15,11.559754E-15,11.560539E-15,11.561325E-15,11.562113E-15,11.562902E-15,11.563693E-15,11.564486E-15,11.565280E-15,11.566076E-15,11.566874E-15,11.567673E-15,11.568475E-15,11.569277E-15,11.570082E-15,11.570888E-15,11.571696E-15,11.572505E-15,11.573316E-15,11.574129E-15,11.574943E-15,11.575759E-15,11.576577E-15,11.577396E-15,11.578217E-15,11.579040E-15,11.579864E-15,11.580690E-15,11.581517E-15,11.582346E-15,11.583177E-15,11.584009E-15,11.584843E-15,11.585679E-15,11.586516E-15,11.587354E-15,11.588195E-15,11.589036E-15,11.589880E-15,11.590725E-15,11.591571E-15,11.592419E-15,11.593269E-15,11.594120E-15,11.594973E-15,11.595827E-15,11.596683E-15,11.597540E-15,11.598399E-15,11.599260E-15,11.600121E-15,11.600985E-15,11.601850E-15,11.602716E-15,11.603584E-15,11.604453E-15,11.605324E-15,11.606196E-15,11.607069E-15,11.607944E-15,11.608821E-15,11.609699E-15
524E-3,11.538456E-15,11.539203E-15,11.539951E-15,11.540702E-15,11.541454E-15,11.542208E-15,11.542964E-15,11.543721E-15,11.544480E-15,11.545240E-15,11.546003E-15,11.546767E-15,11.547533E-15,11.548300E-15,11.549069E-15,11.549840E-15,11.550613E-15,11.551387E-15,11.552163E-15,11.552940E-15,11.553720E-15,11.554501E-15,11.555283E-15,11.556068E-15,11.556854E-15,11.557642E-15,11.558431E-15,11.559222E-15,11.560015E-15,11.560810E-15,11.561606E-15,11.562404E-15,11.563203E-15,11.564004E-15,11.564807E-15,11.565612E-15,11.566418E-15,11.567226E-15,11.568035E-15,11.568847E-15,11.569659E-15,11.570474E-15,11.571290E-15,11.572108E-15,11.572927E-15,11.573748E-15,11.574571E-15,11.575395E-15,11.576221E-15,11.577049E-15,11.577878E-15,11.578709E-15,11.579541E-15,11.580375E-15,11.581211E-15,11.582048E-15,11.582887E-15,11.583727E-15,11.584569E-15,11.585413E-15,11.586258E-15,11.587104E-15,11.587953E-15,11.588802E-15,11.589654E-15,11.590507E-15,11.591361E-15,11.592217E-15,11.593075E-15,11.593934E-15,11.594794E-15,11.595656E-15,11.596520E-15,11.597385E-15,11.598251E-15,11.599119E-15,11.599989E-15,11.600860E-15,11.601732E-15,11.602606E-15,11.603481E-15
526E-3,11.532505E-15,11.533248E-15,11.533994E-15,11.534741E-15,11.535490E-15,11.536240E-15,11.536992E-15,11.537746E-15,11.538502E-15,11.539259E-15,11.540018E-15,11.540779E-15,11.541541E-15,11.542305E-15,11.543071E-15,11.543839E-15,11.544608E-15,11.545379E-15,11.546151E-15,11.546926E-15,11.547702E-15,11.548479E-15,11.549259E-15,11.550040E-15,11.550823E-15,11.551607E-15,11.552393E-15,11.553181E-15,11.553971E-15,11.554762E-15,11.555555E-15,11.556349E-15,11.557146E-15,11.557943E-15,11.558743E-15,11.559544E-15,11.560347E-15,11.561152E-15,11.561958E-15,11.562766E-15,11.563576E-15,11.564387E-15,11.565200E-15,11.566015E-15,11.566831E-15,11.567649E-15,11.568468E-15,11.569289E-15,11.570112E-15,11.570937E-15,11.571763E-15,11.572590E-15,11.573420E-15,11.574251E-15,11.575083E-15,11.575917E-15,11.576753E-15,11.577590E-15,11.578429E-15,11.579270E-15,11.580112E-15,11.580956E-15,11.581801E-15,11.582648E-15,11.583496E-15,11.584346E-15,11.585198E-15,11.586051E-15,11.586905E-15,11.587762E-15,11.588619E-15,11.589478E-15,11.590339E-15,11.591201E-15,11.592065E-15,11.592930E-15,11.593797E-15,11.594665E-15,11.595535E-15,11.596406E-15,11.597279E-15
528E-3,11.526570E-15,11.527311E-15,11.528053E-15,11.528796E-15,11.529542E-15,11.530289E-15,11.531038E-15,11.531788E-15,11.532541E-15,11.533295E-15,11.534050E-15,11.534808E-15,11.535567E-15,11.536327E-15,11.537090E-15,11.537854E-15,11.538620E-15,11.539387E-15,11.540157E-15,11.540928E-15,11.541700E-15,11.542475E-15,11.543251E-15,11.544029E-15,11.544808E-15,11.545589E-15,11.546372E-15,11.547157E-15,11.547943E-15,11.548731E-15,11.549520E-15,11.550312E-15,11.551105E-15,11.551899E-15,11.552696E-15,11.553494E-15,11.554293E-15,11.555095E-15,11.555898E-15,11.556702E-15,11.557509E-15,11.558317E-15,11.559127E-15,11.559938E-15,11.560751E-15,11.561566E-15,11.562382E-15,11.563200E-15,11.564020E-15,11.564841E-15,11.565664E-15,11.566488E-15,11.567315E-15,11.568142E-15,11.568972E-15,11.569803E-15,11.570636E-15,11.571470E-15,11.572306E-15,11.573143E-15,11.573982E-15,11.574823E-15,11.575665E-15,11.576509E-15,11.577355E-15,11.578202E-15,11.579050E-15,11.579900E-15,11.580752E-15,11.581605E-15,11.582460E-15,11.583316E-15,11.584174E-15,11.585034E-15,11.585894E-15,11.586757E-15,11.587621E-15,11.588486E-15,11.589353E-15,11.590222E-15,11.591091E-15
530E-3,11.520653E-15,11.521390E-15,11.522128E-15,11.522869E-15,11.523611E-15,11.524355E-15,11.525100E-15,11.525847E-15,11.526596E-15,11.527347E-15,11.528099E-15,11.528853E-15,11.529609E-15,11.530366E-15,11.531125E-15,11.531886E-15,11.532649E-15,11.533413E-15,11.534179E-15,11.534946E-15,11.535716E-15,11.536487E-15,11.537260E-15,11.538034E-15,11.538810E-15,11.539588E-15,11.540367E-15,11.541149E-15,11.541932E-15,11.542716E-15,11.543502E-15,11.544290E-15,11.545080E-15,11.545871E-15,11.546665E-15,11.547459E-15,11.548256E-15,11.549054E-15,11.549854E-15,11.550655E-15,11.551458E-15,11.552263E-15,11.553070E-15,11.553878E-15,11.554687E-15,11.555499E-15,11.556312E-15,11.557127E-15,11.557943E-15,11.558761E-15,11.559581E-15,11.560403E-15,11.561226E-15,11.562050E-15,11.562877E-15,11.563705E-15,11.564534E-15,11.565365E-15,11.566198E-15,11.567033E-15,11.567869E-15,11.568706E-15,11.569546E-15,11.570386E-15,11.571229E-15,11.572073E-15,11.572918E-15,11.573766E-15,11.574614E-15,11.575465E-15,11.576317E-15,11.577170E-15,11.578025E-15,11.578881E-15,11.579739E-15,11.580599E-15,11.581460E-15,11.582323E-15,11.583187E-15,11.584053E-15,11.584920E-15
532E-3,11.514752E-15,11.515486E-15,11.516221E-15,11.516958E-15,11.517697E-15,11.518437E-15,11.519179E-15,11.519923E-15,11.520669E-15,11.521416E-15,11.522165E-15,11.522915E-15,11.523668E-15,11.524422E-15,11.525178E-15,11.525935E-15,11.526694E-15,11.527455E-15,11.528218E-15,11.528982E-15,11.529748E-15,11.530515E-15,11.531285E-15,11.532056E-15,11.532829E-15,11.533603E-15,11.534379E-15,11.535157E-15,11.535937E-15,11.536718E-15,11.537501E-15,11.538286E-15,11.539072E-15,11.539860E-15,11.540650E-15,11.541442E-15,11.542235E-15,11.543029E-15,11.543826E-15,11.544624E-15,11.545424E-15,11.546226E-15,11.547029E-15,11.547834E-15,11.548640E-15,11.549449E-15,11.550259E-15,11.551070E-15,11.551883E-15,11.552698E-15,11.553515E-15,11.554333E-15,11.555153E-15,11.555975E-15,11.556798E-15,11.557623E-15,11.558449E-15,11.559277E-15,11.560107E-15,11.560938E-15,11.561771E-15,11.562606E-15,11.563442E-15,11.564280E-15,11.565119E-15,11.565960E-15,11.566803E-15,11.567647E-15,11.568493E-15,11.569340E-15,11.570189E-15,11.571039E-15,11.571891E-15,11.572745E-15,11.573600E-15,11.574457E-15,11.575315E-15,11.576175E-15,11.577036E-15,11.577899E-15,11.578763E-15
534E-3,11.508868E-15,11.509598E-15,11.510330E-15,11.511064E-15,11.511799E-15,11.512536E-15,11.513275E-15,11.514015E-15,11.514758E-15,11.515501E-15,11.516247E-15,11.516994E-15,11.517743E-15,11.518494E-15,11.519246E-15,11.520000E-15,11.520756E-15,11.521514E-15,11.522273E-15,11.523034E-15,11.523796E-15,11.524561E-15,11.525327E-15,11.526095E-15,11.526864E-15,11.527635E-15,11.528408E-15,11.529183E-15,11.529959E-15,11.530737E-15,11.531516E-15,11.532298E-15,11.533081E-15,11.533866E-15,11.534652E-15,11.535440E-15,11.536230E-15,11.537022E-15,11.537815E-15,11.538610E-15,11.539406E-15,11.540205E-15,11.541005E-15,11.541806E-15,11.542610E-15,11.543415E-15,11.544221E-15,11.545030E-15,11.545840E-15,11.546652E-15,11.547465E-15,11.548280E-15,11.549097E-15,11.549915E-15,11.550735E-15,11.551557E-15,11.552380E-15,11.553205E-15,11.554032E-15,11.554860E-15,11.555690E-15,11.556521E-15,11.557354E-15,11.558189E-15,11.559025E-15,11.559863E-15,11.560703E-15,11.561544E-15,11.562387E-15,11.563231E-15,11.564077E-15,11.564924E-15,11.565774E-15,11.566624E-15,11.567476E-15,11.568330E-15,11.569186E-15,11.570043E-15,11.570901E-15,11.571761E-15,11.572622E-15
536E-3,11.503000E-15,11.503727E-15,11.504456E-15,11.505186E-15,11.505918E-15,11.506652E-15,11.507387E-15,11.508124E-15,11.508863E-15,11.509604E-15,11.510346E-15,11.511090E-15,11.511835E-15,11.512583E-15,11.513332E-15,11.514083E-15,11.514835E-15,11.515589E-15,11.516345E-15,11.517103E-15,11.517862E-15,11.518623E-15,11.519385E-15,11.520150E-15,11.520916E-15,11.521684E-15,11.522453E-15,11.523224E-15,11.523997E-15,11.524772E-15,11.525548E-15,11.526326E-15,11.527106E-15,11.527888E-15,11.528671E-15,11.529456E-15,11.530242E-15,11.531030E-15,11.531820E-15,11.532612E-15,11.533405E-15,11.534200E-15,11.534997E-15,11.535795E-15,11.536595E-15,11.537397E-15,11.538201E-15,11.539006E-15,11.539813E-15,11.540621E-15,11.541431E-15,11.542243E-15,11.543057E-15,11.543872E-15,11.544688E-15,11.545507E-15,11.546327E-15,11.547149E-15,11.547972E-15,11.548797E-15,11.549624E-15,11.550453E-15,11.551283E-15,11.552114E-15,11.552947E-15,11.553782E-15,11.554619E-15,11.555457E-15,11.556297E-15,11.557138E-15,11.557981E-15,11.558825E-15,11.559672E-15,11.560519E-15,11.561368E-15,11.562219E-15,11.563072E-15,11.563926E-15,11.564781E-15,11.565638E-15,11.566497E-15
538E-3,11.497149E-15,11.497873E-15,11.498598E-15,11.499325E-15,11.500054E-15,11.500784E-15,11.501516E-15,11.502250E-15,11.502985E-15,11.503723E-15,11.504461E-15,11.505202E-15,11.505944E-15,11.506688E-15,11.507434E-15,11.508181E-15,11.508930E-15,11.509681E-15,11.510434E-15,11.511188E-15,11.511944E-15,11.512701E-15,11.513461E-15,11.514222E-15,11.514984E-15,11.515749E-15,11.516515E-15,11.517283E-15,11.518052E-15,11.518824E-15,11.519597E-15,11.520371E-15,11.521148E-15,11.521926E-15,11.522706E-15,11.523487E-15,11.524271E-15,11.525055E-15,11.525842E-15,11.526630E-15,11.527420E-15,11.528212E-15,11.529006E-15,11.529801E-15,11.530597E-15,11.531396E-15,11.532196E-15,11.532998E-15,11.533802E-15,11.534607E-15,11.535414E-15,11.536222E-15,11.537033E-15,11.537845E-15,11.538658E-15,11.539473E-15,11.540290E-15,11.541109E-15,11.541929E-15,11.542751E-15,11.543575E-15,11.544400E-15,11.545227E-15,11.546055E-15,11.546886E-15,11.547717E-15,11.548551E-15,11.549386E-15,11.550222E-15,11.551061E-15,11.551901E-15,11.552742E-15,11.553585E-15,11.554430E-15,11.555276E-15,11.556124E-15,11.556974E-15,11.557825E-15,11.558677E-15,11.559531E-15,11.560387E-15
540E-3,11.491315E-15,11.492035E-15,11.492757E-15,11.493481E-15,11.494206E-15,11.494933E-15,11.495662E-15,11.496392E-15,11.497124E-15,11.497858E-15,11.498593E-15,11.499331E-15,11.500070E-15,11.500810E-15,11.501552E-15,11.502296E-15,11.503042E-15,11.503790E-15,11.504539E-15,11.505289E-15,11.506042E-15,11.506796E-15,11.507552E-15,11.508310E-15,11.509069E-15,11.509830E-15,11.510593E-15,11.511358E-15,11.512124E-15,11.512892E-15,11.513662E-15,11.514433E-15,11.515206E-15,11.515981E-15,11.516757E-15,11.517535E-15,11.518315E-15,11.519097E-15,11.519880E-15,11.520665E-15,11.521452E-15,11.522240E-15,11.523031E-15,11.523822E-15,11.524616E-15,11.525411E-15,11.526208E-15,11.527007E-15,11.527807E-15,11.528609E-15,11.529413E-15,11.530218E-15,11.531025E-15,11.531834E-15,11.532644E-15,11.533456E-15,11.534270E-15,11.535085E-15,11.535902E-15,11.536721E-15,11.537542E-15,11.538364E-15,11.539187E-15,11.540013E-15,11.540840E-15,11.541668E-15,11.542499E-15,11.543331E-15,11.544164E-15,11.544999E-15,11.545836E-15,11.546675E-15,11.547515E-15,11.548356E-15,11.549200E-15,11.550045E-15,11.550891E-15,11.551739E-15,11.552589E-15,11.553440E-15,11.554293E-15
542E-3,11.485497E-15,11.486214E-15,11.486933E-15,11.487653E-15,11.488375E-15,11.489098E-15,11.489824E-15,11.490551E-15,11.491279E-15,11.492010E-15,11.492742E-15,11.493476E-15,11.494211E-15,11.494949E-15,11.495688E-15,11.496428E-15,11.497170E-15,11.497915E-15,11.498660E-15,11.499408E-15,11.500157E-15,11.500908E-15,11.501660E-15,11.502415E-15,11.503171E-15,11.503929E-15,11.504688E-15,11.505449E-15,11.506212E-15,11.506977E-15,11.507743E-15,11.508511E-15,11.509281E-15,11.510052E-15,11.510825E-15,11.511600E-15,11.512377E-15,11.513155E-15,11.513935E-15,11.514717E-15,11.515500E-15,11.516285E-15,11.517072E-15,11.517860E-15,11.518651E-15,11.519443E-15,11.520236E-15,11.521032E-15,11.521829E-15,11.522627E-15,11.523428E-15,11.524230E-15,11.525034E-15,11.525839E-15,11.526646E-15,11.527455E-15,11.528266E-15,11.529078E-15,11.529892E-15,11.530707E-15,11.531524E-15,11.532343E-15,11.533164E-15,11.533986E-15,11.534810E-15,11.535635E-15,11.536463E-15,11.537291E-15,11.538122E-15,11.538954E-15,11.539788E-15,11.540623E-15,11.541460E-15,11.542299E-15,11.543139E-15,11.543981E-15,11.544824E-15,11.545669E-15,11.546516E-15,11.547364E-15,11.548214E-15
544E-3,11.479696E-15,11.480409E-15,11.481124E-15,11.481841E-15,11.482560E-15,11.483280E-15,11.484002E-15,11.484726E-15,11.485451E-15,11.486178E-15,11.486907E-15,11.487638E-15,11.488370E-15,11.489104E-15,11.489839E-15,11.490576E-15,11.491315E-15,11.492056E-15,11.492798E-15,11.493543E-15,11.494288E-15,11.495036E-15,11.495785E-15,11.496536E-15,11.497289E-15,11.498043E-15,11.498799E-15,11.499557E-15,11.500317E-15,11.501078E-15,11.501841E-15,11.502605E-15,11.503372E-15,11.504140E-15,11.504910E-15,11.505681E-15,11.506454E-15,11.507229E-15,11.508006E-15,11.508784E-15,11.509564E-15,11.510346E-15,11.511130E-15,11.511915E-15,11.512702E-15,11.513490E-15,11.514281E-15,11.515073E-15,11.515867E-15,11.516662E-15,11.517459E-15,11.518258E-15,11.519058E-15,11.519861E-15,11.520665E-15,11.521470E-15,11.522277E-15,11.523086E-15,11.523897E-15,11.524709E-15,11.525523E-15,11.526339E-15,11.527156E-15,11.527975E-15,11.528796E-15,11.529619E-15,11.530443E-15,11.531268E-15,11.532096E-15,11.532925E-15,11.533755E-15,11.534587E-15,11.535421E-15,11.536257E-15,11.537094E-15,11.537933E-15,11.538773E-15,11.539615E-15,11.540459E-15,11.541304E-15,11.542151E-15
546E-3,11.473911E-15,11.474621E-15,11.475333E-15,11.476046E-15,11.476762E-15,11.477478E-15,11.478197E-15,11.478917E-15,11.479639E-15,11.480363E-15,11.481089E-15,11.481816E-15,11.482544E-15,11.483275E-15,11.484007E-15,11.484741E-15,11.485477E-15,11.486214E-15,11.486953E-15,11.487694E-15,11.488436E-15,11.489180E-15,11.489926E-15,11.490674E-15,11.491423E-15,11.492174E-15,11.492927E-15,11.493681E-15,11.494438E-15,11.495195E-15,11.495955E-15,11.496716E-15,11.497479E-15,11.498244E-15,11.499010E-15,11.499779E-15,11.500549E-15,11.501320E-15,11.502093E-15,11.502868E-15,11.503645E-15,11.504424E-15,11.505204E-15,11.505986E-15,11.506769E-15,11.507555E-15,11.508342E-15,11.509130E-15,11.509921E-15,11.510713E-15,11.511507E-15,11.512302E-15,11.513099E-15,11.513898E-15,11.514699E-15,11.515501E-15,11.516305E-15,11.517111E-15,11.517919E-15,11.518728E-15,11.519538E-15,11.520351E-15,11.521165E-15,11.521981E-15,11.522798E-15,11.523618E-15,11.524438E-15,11.525261E-15,11.526085E-15,11.526911E-15,11.527738E-15,11.528568E-15,11.529398E-15,11.530231E-15,11.531065E-15,11.531901E-15,11.532738E-15,11.533577E-15,11.534418E-15,11.535260E-15,11.536104E-15
