dc (V),gds@Vgs 0.25 ,gds@Vgs 0.251 ,gds@Vgs 0.252 ,gds@Vgs 0.253 ,gds@Vgs 0.254 ,gds@Vgs 0.255 ,gds@Vgs 0.256 ,gds@Vgs 0.257 ,gds@Vgs 0.258 ,gds@Vgs 0.259 ,gds@Vgs 0.26 ,gds@Vgs 0.261 ,gds@Vgs 0.262 ,gds@Vgs 0.263 ,gds@Vgs 0.264 ,gds@Vgs 0.265 ,gds@Vgs 0.266 ,gds@Vgs 0.267 ,gds@Vgs 0.268 ,gds@Vgs 0.269 ,gds@Vgs 0.27 ,gds@Vgs 0.271 ,gds@Vgs 0.272 ,gds@Vgs 0.273 ,gds@Vgs 0.274 ,gds@Vgs 0.275 ,gds@Vgs 0.276 ,gds@Vgs 0.277 ,gds@Vgs 0.278 ,gds@Vgs 0.279 ,gds@Vgs 0.28 ,gds@Vgs 0.281 ,gds@Vgs 0.282 ,gds@Vgs 0.283 ,gds@Vgs 0.284 ,gds@Vgs 0.285 ,gds@Vgs 0.286 ,gds@Vgs 0.287 ,gds@Vgs 0.288 ,gds@Vgs 0.289 ,gds@Vgs 0.29 ,gds@Vgs 0.291 ,gds@Vgs 0.292 ,gds@Vgs 0.293 ,gds@Vgs 0.294 ,gds@Vgs 0.295 ,gds@Vgs 0.296 ,gds@Vgs 0.297 ,gds@Vgs 0.298 ,gds@Vgs 0.299 ,gds@Vgs 0.3 ,gds@Vgs 0.301 ,gds@Vgs 0.302 ,gds@Vgs 0.303 ,gds@Vgs 0.304 ,gds@Vgs 0.305 ,gds@Vgs 0.306 ,gds@Vgs 0.307 ,gds@Vgs 0.308 ,gds@Vgs 0.309 ,gds@Vgs 0.31 ,gds@Vgs 0.311 ,gds@Vgs 0.312 ,gds@Vgs 0.313 ,gds@Vgs 0.314 ,gds@Vgs 0.315 ,gds@Vgs 0.316 ,gds@Vgs 0.317 ,gds@Vgs 0.318 ,gds@Vgs 0.319 ,gds@Vgs 0.32 ,gds@Vgs 0.321 ,gds@Vgs 0.322 ,gds@Vgs 0.323 ,gds@Vgs 0.324 ,gds@Vgs 0.325 ,gds@Vgs 0.326 ,gds@Vgs 0.327 ,gds@Vgs 0.328 ,gds@Vgs 0.329 ,gds@Vgs 0.33 
548E-3,10.017554E-6,10.319994E-6,10.630788E-6,10.950127E-6,11.278201E-6,11.615204E-6,11.961331E-6,12.316779E-6,12.681748E-6,13.056438E-6,13.441051E-6,13.835792E-6,14.240866E-6,14.656480E-6,15.082842E-6,15.520161E-6,15.968646E-6,16.428510E-6,16.899963E-6,17.383218E-6,17.878487E-6,18.385982E-6,18.905918E-6,19.438505E-6,19.983958E-6,20.542488E-6,21.114308E-6,21.699627E-6,22.298657E-6,22.911608E-6,23.538686E-6,24.180098E-6,24.836051E-6,25.506748E-6,26.192390E-6,26.893178E-6,27.609309E-6,28.340980E-6,29.088382E-6,29.851707E-6,30.631143E-6,31.426874E-6,32.239082E-6,33.067948E-6,33.913645E-6,34.776347E-6,35.656222E-6,36.553435E-6,37.468148E-6,38.400520E-6,39.350702E-6,40.318846E-6,41.305097E-6,42.309596E-6,43.332482E-6,44.373887E-6,45.433940E-6,46.512766E-6,47.610485E-6,48.727211E-6,49.863057E-6,51.018129E-6,52.192529E-6,53.386354E-6,54.599699E-6,55.832650E-6,57.085291E-6,58.357703E-6,59.649960E-6,60.962132E-6,62.294285E-6,63.646480E-6,65.018773E-6,66.411218E-6,67.823862E-6,69.256748E-6,70.709916E-6,72.183400E-6,73.677231E-6,75.191435E-6,76.726035E-6
550E-3,10.026542E-6,10.329219E-6,10.640256E-6,10.959842E-6,11.288168E-6,11.625427E-6,11.971816E-6,12.327530E-6,12.692769E-6,13.067735E-6,13.452628E-6,13.847654E-6,14.253018E-6,14.668926E-6,15.095587E-6,15.533209E-6,15.982003E-6,16.442179E-6,16.913948E-6,17.397523E-6,17.893117E-6,18.400941E-6,18.921209E-6,19.454133E-6,19.999926E-6,20.558799E-6,21.130965E-6,21.716635E-6,22.316018E-6,22.929324E-6,23.556760E-6,24.198534E-6,24.854850E-6,25.525912E-6,26.211921E-6,26.913077E-6,27.629579E-6,28.361620E-6,29.109394E-6,29.873091E-6,30.652899E-6,31.449003E-6,32.261584E-6,33.090821E-6,33.936889E-6,34.799960E-6,35.680203E-6,36.577782E-6,37.492859E-6,38.425591E-6,39.376131E-6,40.344630E-6,41.331231E-6,42.336078E-6,43.359305E-6,44.401048E-6,45.461433E-6,46.540585E-6,47.638623E-6,48.755663E-6,49.891816E-6,51.047187E-6,52.221878E-6,53.415987E-6,54.629605E-6,55.862821E-6,57.115719E-6,58.388376E-6,59.680868E-6,60.993264E-6,62.325630E-6,63.678025E-6,65.050507E-6,66.443128E-6,67.855934E-6,69.288969E-6,70.742271E-6,72.215875E-6,73.709811E-6,75.224105E-6,76.758777E-6
552E-3,10.035560E-6,10.338474E-6,10.649754E-6,10.969588E-6,11.298167E-6,11.635684E-6,11.982334E-6,12.338316E-6,12.703827E-6,13.079069E-6,13.464244E-6,13.859556E-6,14.265211E-6,14.681414E-6,15.108375E-6,15.546302E-6,15.995404E-6,16.455893E-6,16.927981E-6,17.411878E-6,17.907797E-6,18.415952E-6,18.936553E-6,19.469815E-6,20.015949E-6,20.575168E-6,21.147682E-6,21.733703E-6,22.333441E-6,22.947104E-6,23.574901E-6,24.217037E-6,24.873718E-6,25.545147E-6,26.231525E-6,26.933052E-6,27.649925E-6,28.382339E-6,29.130487E-6,29.894558E-6,30.674741E-6,31.471220E-6,32.284175E-6,33.113786E-6,33.960227E-6,34.823669E-6,35.704282E-6,36.602230E-6,37.517673E-6,38.450769E-6,39.401670E-6,40.370525E-6,41.357481E-6,42.362676E-6,43.386249E-6,44.428332E-6,45.489052E-6,46.568533E-6,47.666895E-6,48.784252E-6,49.920715E-6,51.076388E-6,52.251375E-6,53.445770E-6,54.659666E-6,55.893152E-6,57.146309E-6,58.419216E-6,59.711947E-6,61.024572E-6,62.357154E-6,63.709755E-6,65.082431E-6,66.475232E-6,67.888205E-6,69.321394E-6,70.774836E-6,72.248565E-6,73.742611E-6,75.256999E-6,76.791750E-6
554E-3,10.044605E-6,10.347759E-6,10.659283E-6,10.979366E-6,11.308198E-6,11.645973E-6,11.992887E-6,12.349137E-6,12.714921E-6,13.090440E-6,13.475898E-6,13.871497E-6,14.277443E-6,14.693943E-6,15.121205E-6,15.559438E-6,16.008850E-6,16.469654E-6,16.942060E-6,17.426281E-6,17.922528E-6,18.431013E-6,18.951950E-6,19.485551E-6,20.032028E-6,20.591593E-6,21.164457E-6,21.750832E-6,22.350926E-6,22.964948E-6,23.593106E-6,24.235607E-6,24.892654E-6,25.564452E-6,26.251201E-6,26.953100E-6,27.670346E-6,28.403135E-6,29.151659E-6,29.916107E-6,30.696667E-6,31.493522E-6,32.306854E-6,33.136841E-6,33.983657E-6,34.847474E-6,35.728460E-6,36.626778E-6,37.542590E-6,38.476052E-6,39.427316E-6,40.396532E-6,41.383844E-6,42.389392E-6,43.413313E-6,44.455739E-6,45.516797E-6,46.596611E-6,47.695299E-6,48.812976E-6,49.949752E-6,51.105732E-6,52.281017E-6,53.475703E-6,54.689881E-6,55.923639E-6,57.177060E-6,58.450221E-6,59.743195E-6,61.056052E-6,62.388857E-6,63.741668E-6,65.114541E-6,66.507527E-6,67.920672E-6,69.354020E-6,70.807606E-6,72.281466E-6,73.775627E-6,75.290115E-6,76.824950E-6
556E-3,10.053680E-6,10.357074E-6,10.668842E-6,10.989174E-6,11.318261E-6,11.656296E-6,12.003474E-6,12.359992E-6,12.726050E-6,13.101848E-6,13.487589E-6,13.883477E-6,14.289716E-6,14.706514E-6,15.134078E-6,15.572617E-6,16.022341E-6,16.483461E-6,16.956187E-6,17.440732E-6,17.937307E-6,18.446126E-6,18.967399E-6,19.501341E-6,20.048162E-6,20.608075E-6,21.181291E-6,21.768020E-6,22.368471E-6,22.982854E-6,23.611376E-6,24.254243E-6,24.911658E-6,25.583826E-6,26.270948E-6,26.973221E-6,27.690843E-6,28.424009E-6,29.172911E-6,29.937737E-6,30.718676E-6,31.515910E-6,32.329621E-6,33.159986E-6,34.007180E-6,34.871374E-6,35.752734E-6,36.651426E-6,37.567609E-6,38.501439E-6,39.453070E-6,40.422648E-6,41.410319E-6,42.416223E-6,43.440495E-6,44.483267E-6,45.544666E-6,46.624816E-6,47.723834E-6,48.841835E-6,49.978927E-6,51.135217E-6,52.310803E-6,53.505783E-6,54.720247E-6,55.954282E-6,57.207970E-6,58.481389E-6,59.774611E-6,61.087705E-6,62.420735E-6,63.773760E-6,65.146835E-6,66.540011E-6,67.953334E-6,69.386845E-6,70.840581E-6,72.314576E-6,73.808857E-6,75.323451E-6,76.858376E-6
558E-3,10.062782E-6,10.366417E-6,10.678431E-6,10.999014E-6,11.328356E-6,11.666651E-6,12.014094E-6,12.370882E-6,12.737215E-6,13.113293E-6,13.499318E-6,13.895495E-6,14.302028E-6,14.719124E-6,15.146992E-6,15.585839E-6,16.035876E-6,16.497312E-6,16.970360E-6,17.455231E-6,17.952136E-6,18.461289E-6,18.982900E-6,19.517184E-6,20.064351E-6,20.624613E-6,21.198182E-6,21.785266E-6,22.386077E-6,23.000823E-6,23.629710E-6,24.272944E-6,24.930730E-6,25.603270E-6,26.290766E-6,26.993415E-6,27.711415E-6,28.444959E-6,29.194241E-6,29.959448E-6,30.740767E-6,31.538383E-6,32.352475E-6,33.183220E-6,34.030794E-6,34.895366E-6,35.777105E-6,36.676172E-6,37.592729E-6,38.526930E-6,39.478929E-6,40.448873E-6,41.436906E-6,42.443168E-6,43.467794E-6,44.510915E-6,45.572659E-6,46.653147E-6,47.752498E-6,48.870825E-6,50.008238E-6,51.164841E-6,52.340733E-6,53.536010E-6,54.750764E-6,55.985079E-6,57.239038E-6,58.512718E-6,59.806192E-6,61.119527E-6,62.452787E-6,63.806031E-6,65.179313E-6,66.572683E-6,67.986187E-6,69.419866E-6,70.873757E-6,72.347892E-6,73.842300E-6,75.357004E-6,76.892024E-6
560E-3,10.071913E-6,10.375789E-6,10.688050E-6,11.008884E-6,11.338482E-6,11.677038E-6,12.024747E-6,12.381807E-6,12.748415E-6,13.124774E-6,13.511084E-6,13.907551E-6,14.314379E-6,14.731776E-6,15.159948E-6,15.599104E-6,16.049454E-6,16.511209E-6,16.984579E-6,17.469777E-6,17.967014E-6,18.476501E-6,18.998453E-6,19.533079E-6,20.080594E-6,20.641207E-6,21.215129E-6,21.802572E-6,22.403744E-6,23.018853E-6,23.648106E-6,24.291710E-6,24.949868E-6,25.622782E-6,26.310654E-6,27.013681E-6,27.732060E-6,28.465985E-6,29.215648E-6,29.981238E-6,30.762940E-6,31.560939E-6,32.375414E-6,33.206543E-6,34.054498E-6,34.919452E-6,35.801570E-6,36.701016E-6,37.617948E-6,38.552524E-6,39.504894E-6,40.475206E-6,41.463603E-6,42.470226E-6,43.495209E-6,44.538682E-6,45.600773E-6,46.681603E-6,47.781290E-6,48.899947E-6,50.037683E-6,51.194602E-6,52.370804E-6,53.566382E-6,54.781428E-6,56.016028E-6,57.270262E-6,58.544208E-6,59.837937E-6,61.151517E-6,62.485011E-6,63.838478E-6,65.211971E-6,66.605540E-6,68.019230E-6,69.453082E-6,70.907133E-6,72.381413E-6,73.875951E-6,75.390771E-6,76.925892E-6
562E-3,10.081072E-6,10.385191E-6,10.697698E-6,11.018784E-6,11.348640E-6,11.687458E-6,12.035434E-6,12.392765E-6,12.759650E-6,13.136290E-6,13.522887E-6,13.919645E-6,14.326770E-6,14.744467E-6,15.172944E-6,15.612411E-6,16.063076E-6,16.525150E-6,16.998845E-6,17.484370E-6,17.981939E-6,18.491764E-6,19.014056E-6,19.549027E-6,20.096890E-6,20.657855E-6,21.232134E-6,21.819935E-6,22.421470E-6,23.036944E-6,23.666566E-6,24.310541E-6,24.969072E-6,25.642362E-6,26.330611E-6,27.034018E-6,27.752778E-6,28.487086E-6,29.237133E-6,30.003107E-6,30.785195E-6,31.583578E-6,32.398439E-6,33.229952E-6,34.078292E-6,34.943629E-6,35.826129E-6,36.725956E-6,37.643267E-6,38.578219E-6,39.530963E-6,40.501645E-6,41.490410E-6,42.497396E-6,43.522738E-6,44.566567E-6,45.629008E-6,46.710183E-6,47.810209E-6,48.929199E-6,50.067262E-6,51.224501E-6,52.401014E-6,53.596897E-6,54.812240E-6,56.047127E-6,57.301641E-6,58.575856E-6,59.869844E-6,61.183674E-6,62.517406E-6,63.871100E-6,65.244808E-6,66.638580E-6,68.052461E-6,69.486491E-6,70.940705E-6,72.415136E-6,73.909810E-6,75.424751E-6,76.959977E-6
564E-3,10.090258E-6,10.394620E-6,10.707376E-6,11.028715E-6,11.358828E-6,11.697909E-6,12.046153E-6,12.403757E-6,12.770920E-6,13.147842E-6,13.534727E-6,13.931777E-6,14.339199E-6,14.757198E-6,15.185982E-6,15.625760E-6,16.076741E-6,16.539136E-6,17.013155E-6,17.499010E-6,17.996913E-6,18.507076E-6,19.029710E-6,19.565027E-6,20.113240E-6,20.674559E-6,21.249194E-6,21.837357E-6,22.439255E-6,23.055096E-6,23.685088E-6,24.329435E-6,24.988341E-6,25.662009E-6,26.350638E-6,27.054426E-6,27.773569E-6,28.508262E-6,29.258694E-6,30.025054E-6,30.807529E-6,31.606300E-6,32.421548E-6,33.253449E-6,34.102175E-6,34.967898E-6,35.850782E-6,36.750991E-6,37.668684E-6,38.604014E-6,39.557134E-6,40.528190E-6,41.517325E-6,42.524677E-6,43.550382E-6,44.594568E-6,45.657362E-6,46.738885E-6,47.839253E-6,48.958580E-6,50.096972E-6,51.254534E-6,52.431363E-6,53.627554E-6,54.843197E-6,56.078376E-6,57.333172E-6,58.607660E-6,59.901912E-6,61.215994E-6,62.549969E-6,63.903894E-6,65.277822E-6,66.671802E-6,68.085878E-6,69.520090E-6,70.974473E-6,72.449059E-6,73.943874E-6,75.458941E-6,76.994277E-6
566E-3,10.099472E-6,10.404078E-6,10.717083E-6,11.038676E-6,11.369048E-6,11.708392E-6,12.056905E-6,12.414782E-6,12.782223E-6,13.159430E-6,13.546603E-6,13.943946E-6,14.351666E-6,14.769968E-6,15.199060E-6,15.639150E-6,16.090449E-6,16.553165E-6,17.027511E-6,17.513697E-6,18.011934E-6,18.522436E-6,19.045414E-6,19.581078E-6,20.129642E-6,20.691316E-6,21.266310E-6,21.854835E-6,22.457098E-6,23.073308E-6,23.703671E-6,24.348393E-6,25.007676E-6,25.681723E-6,26.370733E-6,27.074904E-6,27.794432E-6,28.529511E-6,29.280330E-6,30.047079E-6,30.829943E-6,31.629104E-6,32.444741E-6,33.277031E-6,34.126146E-6,34.992256E-6,35.875527E-6,36.776122E-6,37.694197E-6,38.629909E-6,39.583408E-6,40.554840E-6,41.544347E-6,42.552068E-6,43.578138E-6,44.622685E-6,45.685835E-6,46.767708E-6,47.868422E-6,48.988088E-6,50.126813E-6,51.284701E-6,52.461849E-6,53.658352E-6,54.874298E-6,56.109772E-6,57.364854E-6,58.639619E-6,59.934138E-6,61.248477E-6,62.582698E-6,63.936859E-6,65.311011E-6,66.705203E-6,68.119478E-6,69.553877E-6,71.008434E-6,72.483179E-6,73.978140E-6,75.493338E-6,77.028790E-6
568E-3,10.108713E-6,10.413564E-6,10.726818E-6,11.048666E-6,11.379298E-6,11.718907E-6,12.067689E-6,12.425841E-6,12.793562E-6,13.171052E-6,13.558515E-6,13.956153E-6,14.364171E-6,14.782777E-6,15.212178E-6,15.652582E-6,16.104199E-6,16.567238E-6,17.041911E-6,17.528429E-6,18.027003E-6,18.537845E-6,19.061167E-6,19.597181E-6,20.146097E-6,20.708127E-6,21.283482E-6,21.872370E-6,22.475000E-6,23.091580E-6,23.722316E-6,24.367413E-6,25.027075E-6,25.701502E-6,26.390895E-6,27.095452E-6,27.815366E-6,28.550833E-6,29.302042E-6,30.069181E-6,30.852436E-6,31.651988E-6,32.468016E-6,33.300697E-6,34.150204E-6,35.016704E-6,35.900364E-6,36.801346E-6,37.719807E-6,38.655903E-6,39.609783E-6,40.581593E-6,41.571475E-6,42.579568E-6,43.606005E-6,44.650916E-6,45.714424E-6,46.796652E-6,47.897714E-6,49.017722E-6,50.156783E-6,51.315000E-6,52.492471E-6,53.689288E-6,54.905541E-6,56.141314E-6,57.396685E-6,58.671731E-6,59.966521E-6,61.281121E-6,62.615593E-6,63.969993E-6,65.344373E-6,66.738781E-6,68.153261E-6,69.587850E-6,71.042585E-6,72.517495E-6,74.012606E-6,75.527940E-6,77.063514E-6
570E-3,10.117982E-6,10.423078E-6,10.736583E-6,11.058686E-6,11.389578E-6,11.729452E-6,12.078505E-6,12.436932E-6,12.804934E-6,13.182709E-6,13.570462E-6,13.968396E-6,14.376715E-6,14.795626E-6,15.225336E-6,15.666055E-6,16.117991E-6,16.581354E-6,17.056356E-6,17.543207E-6,18.042118E-6,18.553302E-6,19.076970E-6,19.613334E-6,20.162604E-6,20.724992E-6,21.300708E-6,21.889961E-6,22.492959E-6,23.109911E-6,23.741022E-6,24.386496E-6,25.046538E-6,25.721348E-6,26.411125E-6,27.116068E-6,27.836371E-6,28.572228E-6,29.323828E-6,30.091359E-6,30.875007E-6,31.674952E-6,32.491374E-6,33.324449E-6,34.174348E-6,35.041240E-6,35.925292E-6,36.826663E-6,37.745513E-6,38.681994E-6,39.636258E-6,40.608448E-6,41.598709E-6,42.607176E-6,43.633984E-6,44.679260E-6,45.743130E-6,46.825714E-6,47.927127E-6,49.047481E-6,50.186881E-6,51.345431E-6,52.523227E-6,53.720363E-6,54.936926E-6,56.173000E-6,57.428665E-6,58.703995E-6,59.999060E-6,61.313925E-6,62.648650E-6,64.003294E-6,65.377906E-6,66.772534E-6,68.187222E-6,69.622008E-6,71.076925E-6,72.552005E-6,74.047271E-6,75.562745E-6,77.098445E-6
572E-3,10.127277E-6,10.432620E-6,10.746376E-6,11.068735E-6,11.399888E-6,11.740029E-6,12.089353E-6,12.448057E-6,12.816339E-6,13.194401E-6,13.582446E-6,13.980675E-6,14.389295E-6,14.808513E-6,15.238534E-6,15.679568E-6,16.131825E-6,16.595513E-6,17.070845E-6,17.558030E-6,18.057280E-6,18.568807E-6,19.092822E-6,19.629537E-6,20.179163E-6,20.741910E-6,21.317988E-6,21.907608E-6,22.510976E-6,23.128301E-6,23.759787E-6,24.405641E-6,25.066064E-6,25.741258E-6,26.431422E-6,27.136753E-6,27.857446E-6,28.593695E-6,29.345688E-6,30.113613E-6,30.897655E-6,31.697996E-6,32.514813E-6,33.348283E-6,34.198578E-6,35.065865E-6,35.950309E-6,36.852073E-6,37.771313E-6,38.708182E-6,39.662832E-6,40.635406E-6,41.626046E-6,42.634891E-6,43.662071E-6,44.707716E-6,45.771951E-6,46.854894E-6,47.956661E-6,49.077363E-6,50.217106E-6,51.375991E-6,52.554116E-6,53.751573E-6,54.968450E-6,56.204830E-6,57.460791E-6,58.736409E-6,60.031752E-6,61.346885E-6,62.681869E-6,64.036760E-6,65.411608E-6,66.806462E-6,68.221362E-6,69.656348E-6,71.111452E-6,72.586705E-6,74.082131E-6,75.597751E-6,77.133582E-6
574E-3,10.136599E-6,10.442189E-6,10.756197E-6,11.078813E-6,11.410229E-6,11.750637E-6,12.100232E-6,12.459213E-6,12.827778E-6,13.206128E-6,13.594464E-6,13.992991E-6,14.401913E-6,14.821438E-6,15.251771E-6,15.693122E-6,16.145700E-6,16.609715E-6,17.085377E-6,17.572898E-6,18.072488E-6,18.584359E-6,19.108722E-6,19.645790E-6,20.195772E-6,20.758880E-6,21.335323E-6,21.925310E-6,22.529049E-6,23.146749E-6,23.778613E-6,24.424847E-6,25.085653E-6,25.761233E-6,26.451785E-6,27.157506E-6,27.878591E-6,28.615233E-6,29.367620E-6,30.135942E-6,30.920381E-6,31.721118E-6,32.538333E-6,33.372201E-6,34.222892E-6,35.090576E-6,35.975416E-6,36.877573E-6,37.797206E-6,38.734466E-6,39.689504E-6,40.662464E-6,41.653487E-6,42.662711E-6,43.690267E-6,44.736284E-6,45.800885E-6,46.884191E-6,47.986315E-6,49.107368E-6,50.247456E-6,51.406680E-6,52.585137E-6,53.782918E-6,55.000112E-6,56.236801E-6,57.493063E-6,58.768972E-6,60.064597E-6,61.380002E-6,62.715248E-6,64.070390E-6,65.445479E-6,66.840561E-6,68.255678E-6,69.690868E-6,71.146164E-6,72.621595E-6,74.117185E-6,75.632956E-6,77.168922E-6
576E-3,10.145948E-6,10.451785E-6,10.766046E-6,11.088920E-6,11.420599E-6,11.761275E-6,12.111144E-6,12.470403E-6,12.839251E-6,13.217888E-6,13.606518E-6,14.005343E-6,14.414569E-6,14.834401E-6,15.265047E-6,15.706716E-6,16.159617E-6,16.623959E-6,17.099953E-6,17.587810E-6,18.087741E-6,18.599958E-6,19.124671E-6,19.662093E-6,20.212433E-6,20.775902E-6,21.352711E-6,21.943067E-6,22.547179E-6,23.165254E-6,23.797498E-6,24.444114E-6,25.105305E-6,25.781271E-6,26.472213E-6,27.178326E-6,27.899805E-6,28.636841E-6,29.389626E-6,30.158345E-6,30.943182E-6,31.744319E-6,32.561934E-6,33.396200E-6,34.247291E-6,35.115373E-6,36.000611E-6,36.903165E-6,37.823192E-6,38.760846E-6,39.716274E-6,40.689622E-6,41.681031E-6,42.690636E-6,43.718570E-6,44.764961E-6,45.829932E-6,46.913603E-6,48.016087E-6,49.137494E-6,50.277930E-6,51.437496E-6,52.616288E-6,53.814397E-6,55.031911E-6,56.268912E-6,57.525477E-6,58.801681E-6,60.097592E-6,61.413273E-6,62.748785E-6,64.104182E-6,65.479515E-6,66.874830E-6,68.290168E-6,69.725566E-6,71.181058E-6,72.656672E-6,74.152431E-6,75.668357E-6,77.204464E-6
578E-3,10.155323E-6,10.461409E-6,10.775924E-6,11.099056E-6,11.430998E-6,11.771943E-6,12.122086E-6,12.481624E-6,12.850756E-6,13.229683E-6,13.618606E-6,14.017730E-6,14.427260E-6,14.847402E-6,15.278362E-6,15.720350E-6,16.173574E-6,16.638245E-6,17.114572E-6,17.602767E-6,18.103040E-6,18.615603E-6,19.140668E-6,19.678444E-6,20.229144E-6,20.792976E-6,21.370151E-6,21.960878E-6,22.565365E-6,23.183817E-6,23.816441E-6,24.463441E-6,25.125018E-6,25.801373E-6,26.492706E-6,27.199212E-6,27.921086E-6,28.658520E-6,29.411703E-6,30.180821E-6,30.966059E-6,31.767597E-6,32.585613E-6,33.420281E-6,34.271773E-6,35.140255E-6,36.025893E-6,36.928846E-6,37.849270E-6,38.787319E-6,39.743140E-6,40.716879E-6,41.708675E-6,42.718665E-6,43.746980E-6,44.793748E-6,45.859091E-6,46.943129E-6,48.045976E-6,49.167740E-6,50.308527E-6,51.468438E-6,52.647568E-6,53.846008E-6,55.063845E-6,56.301162E-6,57.558034E-6,58.834537E-6,60.130736E-6,61.446697E-6,62.782478E-6,64.138134E-6,65.513715E-6,66.909267E-6,68.324830E-6,69.760441E-6,71.216133E-6,72.691934E-6,74.187867E-6,75.703952E-6,77.240204E-6
580E-3,10.164724E-6,10.471060E-6,10.785829E-6,11.109221E-6,11.441427E-6,11.782642E-6,12.133059E-6,12.492877E-6,12.862294E-6,13.241510E-6,13.630729E-6,14.030154E-6,14.439989E-6,14.860440E-6,15.291716E-6,15.734024E-6,16.187573E-6,16.652573E-6,17.129234E-6,17.617768E-6,18.118384E-6,18.631295E-6,19.156712E-6,19.694845E-6,20.245905E-6,20.810101E-6,21.387645E-6,21.978744E-6,22.583606E-6,23.202437E-6,23.835443E-6,24.482827E-6,25.144792E-6,25.821538E-6,26.513264E-6,27.220165E-6,27.942436E-6,28.680268E-6,29.433851E-6,30.203371E-6,30.989011E-6,31.790952E-6,32.609371E-6,33.444443E-6,34.296338E-6,35.165223E-6,36.051262E-6,36.954616E-6,37.875439E-6,38.813886E-6,39.770102E-6,40.744234E-6,41.736420E-6,42.746797E-6,43.775495E-6,44.822642E-6,45.888361E-6,46.972769E-6,48.075981E-6,49.198105E-6,50.339246E-6,51.499505E-6,52.678975E-6,53.877750E-6,55.095914E-6,56.333549E-6,57.590732E-6,58.867536E-6,60.164028E-6,61.480272E-6,62.816327E-6,64.172245E-6,65.548078E-6,66.943870E-6,68.359662E-6,69.795491E-6,71.251387E-6,72.727379E-6,74.223490E-6,75.739740E-6,77.276142E-6
582E-3,10.174152E-6,10.480737E-6,10.795761E-6,11.119414E-6,11.451886E-6,11.793370E-6,12.144063E-6,12.504162E-6,12.873864E-6,13.253372E-6,13.642887E-6,14.042612E-6,14.452753E-6,14.873516E-6,15.305107E-6,15.747736E-6,16.201611E-6,16.666942E-6,17.143938E-6,17.632812E-6,18.133773E-6,18.647033E-6,19.172803E-6,19.711294E-6,20.262715E-6,20.827278E-6,21.405191E-6,21.996663E-6,22.601902E-6,23.221113E-6,23.854503E-6,24.502273E-6,25.164628E-6,25.841766E-6,26.533886E-6,27.241184E-6,27.963853E-6,28.702086E-6,29.456070E-6,30.225993E-6,31.012037E-6,31.814383E-6,32.633207E-6,33.468684E-6,34.320984E-6,35.190274E-6,36.076717E-6,36.980474E-6,37.901699E-6,38.840545E-6,39.797159E-6,40.771686E-6,41.764265E-6,42.775030E-6,43.804114E-6,44.851644E-6,45.917740E-6,47.002521E-6,48.106101E-6,49.228588E-6,50.370086E-6,51.530695E-6,52.710510E-6,53.909621E-6,55.128115E-6,56.366072E-6,57.623569E-6,58.900678E-6,60.197467E-6,61.513997E-6,62.850328E-6,64.206513E-6,65.582602E-6,66.978639E-6,68.394664E-6,69.830713E-6,71.286818E-6,72.763006E-6,74.259299E-6,75.775717E-6,77.312274E-6
584E-3,10.183605E-6,10.490441E-6,10.805721E-6,11.129635E-6,11.462373E-6,11.804129E-6,12.155098E-6,12.515478E-6,12.885467E-6,13.265266E-6,13.655078E-6,14.055105E-6,14.465553E-6,14.886628E-6,15.318537E-6,15.761488E-6,16.215689E-6,16.681352E-6,17.158685E-6,17.647900E-6,18.149207E-6,18.662817E-6,19.188941E-6,19.727790E-6,20.279575E-6,20.844505E-6,21.422789E-6,22.014635E-6,22.620252E-6,23.239845E-6,23.873620E-6,24.521778E-6,25.184524E-6,25.862055E-6,26.554571E-6,27.262267E-6,27.985337E-6,28.723971E-6,29.478360E-6,30.248687E-6,31.035137E-6,31.837889E-6,32.657121E-6,33.493005E-6,34.345712E-6,35.215409E-6,36.102258E-6,37.006419E-6,37.928048E-6,38.867296E-6,39.824310E-6,40.799234E-6,41.792208E-6,42.803365E-6,43.832837E-6,44.880751E-6,45.947227E-6,47.032384E-6,48.136335E-6,49.259187E-6,50.401045E-6,51.562008E-6,52.742170E-6,53.941621E-6,55.160448E-6,56.398730E-6,57.656544E-6,58.933961E-6,60.231049E-6,61.547870E-6,62.884481E-6,64.240937E-6,65.617285E-6,67.013570E-6,68.429832E-6,69.866106E-6,71.322424E-6,72.798812E-6,74.295292E-6,75.811883E-6,77.348599E-6
