dc (V),id@Vgs 0.25  (A),id@Vgs 0.251  (A),id@Vgs 0.252  (A),id@Vgs 0.253  (A),id@Vgs 0.254  (A),id@Vgs 0.255  (A),id@Vgs 0.256  (A),id@Vgs 0.257  (A),id@Vgs 0.258  (A),id@Vgs 0.259  (A),id@Vgs 0.26  (A),id@Vgs 0.261  (A),id@Vgs 0.262  (A),id@Vgs 0.263  (A),id@Vgs 0.264  (A),id@Vgs 0.265  (A),id@Vgs 0.266  (A),id@Vgs 0.267  (A),id@Vgs 0.268  (A),id@Vgs 0.269  (A),id@Vgs 0.27  (A),id@Vgs 0.271  (A),id@Vgs 0.272  (A),id@Vgs 0.273  (A),id@Vgs 0.274  (A),id@Vgs 0.275  (A),id@Vgs 0.276  (A),id@Vgs 0.277  (A),id@Vgs 0.278  (A),id@Vgs 0.279  (A),id@Vgs 0.28  (A),id@Vgs 0.281  (A),id@Vgs 0.282  (A),id@Vgs 0.283  (A),id@Vgs 0.284  (A),id@Vgs 0.285  (A),id@Vgs 0.286  (A),id@Vgs 0.287  (A),id@Vgs 0.288  (A),id@Vgs 0.289  (A),id@Vgs 0.29  (A),id@Vgs 0.291  (A),id@Vgs 0.292  (A),id@Vgs 0.293  (A),id@Vgs 0.294  (A),id@Vgs 0.295  (A),id@Vgs 0.296  (A),id@Vgs 0.297  (A),id@Vgs 0.298  (A),id@Vgs 0.299  (A),id@Vgs 0.3  (A),id@Vgs 0.301  (A),id@Vgs 0.302  (A),id@Vgs 0.303  (A),id@Vgs 0.304  (A),id@Vgs 0.305  (A),id@Vgs 0.306  (A),id@Vgs 0.307  (A),id@Vgs 0.308  (A),id@Vgs 0.309  (A),id@Vgs 0.31  (A),id@Vgs 0.311  (A),id@Vgs 0.312  (A),id@Vgs 0.313  (A),id@Vgs 0.314  (A),id@Vgs 0.315  (A),id@Vgs 0.316  (A),id@Vgs 0.317  (A),id@Vgs 0.318  (A),id@Vgs 0.319  (A),id@Vgs 0.32  (A),id@Vgs 0.321  (A),id@Vgs 0.322  (A),id@Vgs 0.323  (A),id@Vgs 0.324  (A),id@Vgs 0.325  (A),id@Vgs 0.326  (A),id@Vgs 0.327  (A),id@Vgs 0.328  (A),id@Vgs 0.329  (A),id@Vgs 0.33  (A)
472E-3,12.775845E-6,13.178761E-6,13.593788E-6,14.021257E-6,14.461504E-6,14.914874E-6,15.381718E-6,15.862395E-6,16.357272E-6,16.866723E-6,17.391128E-6,17.930877E-6,18.486365E-6,19.057998E-6,19.646186E-6,20.251349E-6,20.873915E-6,21.514316E-6,22.172997E-6,22.850407E-6,23.547004E-6,24.263252E-6,24.999626E-6,25.756605E-6,26.534678E-6,27.334341E-6,28.156096E-6,29.000455E-6,29.867936E-6,30.759063E-6,31.674370E-6,32.614396E-6,33.579688E-6,34.570799E-6,35.588291E-6,36.632731E-6,37.704693E-6,38.804758E-6,39.933513E-6,41.091551E-6,42.279473E-6,43.497883E-6,44.747393E-6,46.028621E-6,47.342189E-6,48.688726E-6,50.068865E-6,51.483245E-6,52.932511E-6,54.417309E-6,55.938294E-6,57.496122E-6,59.091455E-6,60.724960E-6,62.397306E-6,64.109165E-6,65.861216E-6,67.654137E-6,69.488613E-6,71.365329E-6,73.284975E-6,75.248241E-6,77.255822E-6,79.308414E-6,81.406715E-6,83.551423E-6,85.743242E-6,87.982873E-6,90.271021E-6,92.608390E-6,94.995687E-6,97.433618E-6,99.922889E-6,102.46421E-6,105.05828E-6,107.70582E-6,110.40753E-6,113.16412E-6,115.97628E-6,118.84474E-6,121.77019E-6
474E-3,12.795260E-6,13.198764E-6,13.614397E-6,14.042487E-6,14.483373E-6,14.937399E-6,15.404917E-6,15.886287E-6,16.381876E-6,16.892056E-6,17.417212E-6,17.957730E-6,18.514009E-6,19.086453E-6,19.675473E-6,20.281490E-6,20.904931E-6,21.546232E-6,22.205834E-6,22.884188E-6,23.581753E-6,24.298994E-6,25.036385E-6,25.794407E-6,26.573548E-6,27.374304E-6,28.197180E-6,29.042686E-6,29.911341E-6,30.803670E-6,31.720207E-6,32.661491E-6,33.628071E-6,34.620499E-6,35.639338E-6,36.685156E-6,37.758526E-6,38.860029E-6,39.990255E-6,41.149795E-6,42.339251E-6,43.559228E-6,44.810339E-6,46.093200E-6,47.408436E-6,48.756675E-6,50.138551E-6,51.554702E-6,53.005774E-6,54.492415E-6,56.015277E-6,57.575020E-6,59.172305E-6,60.807798E-6,62.482168E-6,64.196091E-6,65.950242E-6,67.745302E-6,69.581955E-6,71.460887E-6,73.382787E-6,75.348347E-6,77.358262E-6,79.413226E-6,81.513940E-6,83.661101E-6,85.855413E-6,88.097578E-6,90.388300E-6,92.728284E-6,95.118237E-6,97.558865E-6,100.05087E-6,102.59497E-6,105.19187E-6,107.84227E-6,110.54689E-6,113.30642E-6,116.12158E-6,118.99306E-6,121.92158E-6
476E-3,12.814691E-6,13.218784E-6,13.635022E-6,14.063734E-6,14.505259E-6,14.959942E-6,15.428135E-6,15.910198E-6,16.406498E-6,16.917409E-6,17.443315E-6,17.984604E-6,18.541673E-6,19.114929E-6,19.704782E-6,20.311653E-6,20.935971E-6,21.578170E-6,22.238694E-6,22.917993E-6,23.616527E-6,24.334761E-6,25.073170E-6,25.832235E-6,26.612444E-6,27.414295E-6,28.238291E-6,29.084945E-6,29.954775E-6,30.848306E-6,31.766074E-6,32.708618E-6,33.676485E-6,34.670232E-6,35.690418E-6,36.737613E-6,37.812391E-6,38.915335E-6,40.047031E-6,41.208074E-6,42.399065E-6,43.620610E-6,44.873322E-6,46.157817E-6,47.474721E-6,48.824662E-6,50.208275E-6,51.626198E-6,53.079077E-6,54.567561E-6,56.092302E-6,57.653960E-6,59.253196E-6,60.890677E-6,62.567073E-6,64.283059E-6,66.039311E-6,67.836510E-6,69.675341E-6,71.556489E-6,73.480644E-6,75.448498E-6,77.460746E-6,79.518084E-6,81.621210E-6,83.770825E-6,85.967629E-6,88.212328E-6,90.505624E-6,92.848223E-6,95.240832E-6,97.684157E-6,100.17891E-6,102.72579E-6,105.32550E-6,107.97877E-6,110.68629E-6,113.44877E-6,116.26691E-6,119.14143E-6,122.07302E-6
478E-3,12.834138E-6,13.238820E-6,13.655663E-6,14.084998E-6,14.527162E-6,14.982502E-6,15.451370E-6,15.934127E-6,16.431139E-6,16.942782E-6,17.469438E-6,18.011498E-6,18.569359E-6,19.143426E-6,19.734112E-6,20.341839E-6,20.967033E-6,21.610132E-6,22.271578E-6,22.951823E-6,23.651326E-6,24.370554E-6,25.109981E-6,25.870089E-6,26.651368E-6,27.454313E-6,28.279431E-6,29.127233E-6,29.998238E-6,30.892973E-6,31.811972E-6,32.755775E-6,33.724932E-6,34.719996E-6,35.741531E-6,36.790104E-6,37.866291E-6,38.970674E-6,40.103842E-6,41.266389E-6,42.458915E-6,43.682029E-6,44.936341E-6,46.222472E-6,47.541045E-6,48.892689E-6,50.278039E-6,51.697734E-6,53.152421E-6,54.642747E-6,56.169368E-6,57.732941E-6,59.334129E-6,60.973599E-6,62.652021E-6,64.370071E-6,66.128424E-6,67.927763E-6,69.768771E-6,71.652135E-6,73.578546E-6,75.548694E-6,77.563276E-6,79.622987E-6,81.728526E-6,83.880594E-6,86.079892E-6,88.327124E-6,90.622995E-6,92.968209E-6,95.363474E-6,97.809496E-6,100.30698E-6,102.85664E-6,105.45918E-6,108.11531E-6,110.82573E-6,113.59116E-6,116.41229E-6,119.28984E-6,122.22451E-6
480E-3,12.853600E-6,13.258872E-6,13.676321E-6,14.106278E-6,14.549083E-6,15.005081E-6,15.474624E-6,15.958075E-6,16.455799E-6,16.968174E-6,17.495582E-6,18.038413E-6,18.597065E-6,19.171945E-6,19.763465E-6,20.372047E-6,20.998119E-6,21.642117E-6,22.304486E-6,22.985677E-6,23.686151E-6,24.406373E-6,25.146819E-6,25.907971E-6,26.690318E-6,27.494360E-6,28.320599E-6,29.169550E-6,30.041731E-6,30.937669E-6,31.857900E-6,32.802964E-6,33.773410E-6,34.769793E-6,35.792676E-6,36.842628E-6,37.920225E-6,39.026049E-6,40.160688E-6,41.324739E-6,42.518802E-6,43.743484E-6,44.999399E-6,46.287165E-6,47.607407E-6,48.960754E-6,50.347842E-6,51.769310E-6,53.225805E-6,54.717975E-6,56.246475E-6,57.811964E-6,59.415104E-6,61.056564E-6,62.737013E-6,64.457126E-6,66.217581E-6,68.019059E-6,69.862246E-6,71.747827E-6,73.676493E-6,75.648936E-6,77.665852E-6,79.727936E-6,81.835888E-6,83.990409E-6,86.192201E-6,88.441967E-6,90.740412E-6,93.088242E-6,95.486163E-6,97.934882E-6,100.43511E-6,102.98755E-6,105.59291E-6,108.25190E-6,110.96523E-6,113.73360E-6,116.55772E-6,119.43830E-6,122.37604E-6
482E-3,12.873078E-6,13.278940E-6,13.696995E-6,14.127576E-6,14.571021E-6,15.027677E-6,15.497897E-6,15.982041E-6,16.480479E-6,16.993586E-6,17.521745E-6,18.065348E-6,18.624793E-6,19.200486E-6,19.792840E-6,20.402277E-6,21.029227E-6,21.674126E-6,22.337418E-6,23.019556E-6,23.721000E-6,24.442217E-6,25.183682E-6,25.945879E-6,26.729297E-6,27.534434E-6,28.361796E-6,29.211896E-6,30.085253E-6,30.982396E-6,31.903859E-6,32.850184E-6,33.821920E-6,34.819622E-6,35.843855E-6,36.895186E-6,37.974193E-6,39.081458E-6,40.217570E-6,41.383125E-6,42.578725E-6,43.804977E-6,45.062494E-6,46.351896E-6,47.673807E-6,49.028858E-6,50.417685E-6,51.840927E-6,53.299230E-6,54.793244E-6,56.323624E-6,57.891029E-6,59.496122E-6,61.139572E-6,62.822047E-6,64.544225E-6,66.306782E-6,68.110401E-6,69.955765E-6,71.843564E-6,73.774485E-6,75.749224E-6,77.768473E-6,79.832932E-6,81.943298E-6,84.100272E-6,86.304557E-6,88.556857E-6,90.857877E-6,93.208322E-6,95.608899E-6,98.060315E-6,100.56328E-6,103.11850E-6,105.72668E-6,108.38853E-6,111.10476E-6,113.87608E-6,116.70319E-6,119.58680E-6,122.52761E-6
484E-3,12.892572E-6,13.299024E-6,13.717687E-6,14.148891E-6,14.592977E-6,15.050291E-6,15.521187E-6,16.006026E-6,16.505178E-6,17.019018E-6,17.547929E-6,18.092304E-6,18.652542E-6,19.229048E-6,19.822237E-6,20.432531E-6,21.060359E-6,21.706159E-6,22.370375E-6,23.053460E-6,23.755875E-6,24.478088E-6,25.220573E-6,25.983814E-6,26.768303E-6,27.574537E-6,28.403022E-6,29.254271E-6,30.128806E-6,31.027154E-6,31.949850E-6,32.897436E-6,33.870462E-6,34.869485E-6,35.895067E-6,36.947778E-6,38.028196E-6,39.136902E-6,40.274488E-6,41.441548E-6,42.638685E-6,43.866507E-6,45.125627E-6,46.416665E-6,47.740247E-6,49.097003E-6,50.487568E-6,51.912584E-6,53.372696E-6,54.868554E-6,56.400815E-6,57.970137E-6,59.577184E-6,61.222623E-6,62.907126E-6,64.631368E-6,66.396028E-6,68.201787E-6,70.049331E-6,71.939346E-6,73.872524E-6,75.849558E-6,77.871142E-6,79.937974E-6,82.050754E-6,84.210182E-6,86.416961E-6,88.671795E-6,90.975389E-6,93.328449E-6,95.731682E-6,98.185796E-6,100.69150E-6,103.24950E-6,105.86050E-6,108.52521E-6,111.24435E-6,114.01861E-6,116.84871E-6,119.73535E-6,122.67923E-6
486E-3,12.912082E-6,13.319125E-6,13.738395E-6,14.170223E-6,14.614950E-6,15.072923E-6,15.544496E-6,16.030031E-6,16.529896E-6,17.044469E-6,17.574134E-6,18.119281E-6,18.680312E-6,19.257632E-6,19.851656E-6,20.462807E-6,21.091514E-6,21.738215E-6,22.403356E-6,23.087389E-6,23.790776E-6,24.513984E-6,25.257490E-6,26.021777E-6,26.807337E-6,27.614668E-6,28.444276E-6,29.296676E-6,30.172389E-6,31.071942E-6,31.995871E-6,32.944720E-6,33.919037E-6,34.919380E-6,35.946312E-6,37.000404E-6,38.082233E-6,39.192382E-6,40.331441E-6,41.500007E-6,42.698682E-6,43.928074E-6,45.188798E-6,46.481474E-6,47.806726E-6,49.165187E-6,50.557491E-6,51.984281E-6,53.446203E-6,54.943907E-6,56.478049E-6,58.049288E-6,59.658288E-6,61.305718E-6,62.992249E-6,64.718557E-6,66.485319E-6,68.293219E-6,70.142942E-6,72.035175E-6,73.970610E-6,75.949939E-6,77.973858E-6,80.043064E-6,82.158258E-6,84.320140E-6,86.529413E-6,88.786781E-6,91.092950E-6,93.448625E-6,95.854515E-6,98.311325E-6,100.81977E-6,103.38054E-6,105.99437E-6,108.66195E-6,111.38399E-6,114.16120E-6,116.99428E-6,119.88395E-6,122.83090E-6
488E-3,12.931607E-6,13.339242E-6,13.759119E-6,14.191573E-6,14.636942E-6,15.095574E-6,15.567824E-6,16.054054E-6,16.554634E-6,17.069941E-6,17.600358E-6,18.146280E-6,18.708104E-6,19.286238E-6,19.881098E-6,20.493106E-6,21.122693E-6,21.770296E-6,22.436362E-6,23.121343E-6,23.825702E-6,24.549907E-6,25.294434E-6,26.059767E-6,26.846398E-6,27.654827E-6,28.485560E-6,29.339111E-6,30.216002E-6,31.116761E-6,32.041924E-6,32.992035E-6,33.967644E-6,34.969308E-6,35.997592E-6,37.053065E-6,38.136305E-6,39.247897E-6,40.388431E-6,41.558503E-6,42.758716E-6,43.989680E-6,45.252008E-6,46.546321E-6,47.873245E-6,49.233411E-6,50.627456E-6,52.056021E-6,53.519752E-6,55.019302E-6,56.555325E-6,58.128482E-6,59.739437E-6,61.388858E-6,63.077417E-6,64.805790E-6,66.574656E-6,68.384697E-6,70.236600E-6,72.131051E-6,74.068742E-6,76.050367E-6,78.076621E-6,80.148202E-6,82.265810E-6,84.430146E-6,86.641913E-6,88.901816E-6,91.210559E-6,93.568850E-6,95.977396E-6,98.436904E-6,100.94808E-6,103.51164E-6,106.12828E-6,108.79872E-6,111.52367E-6,114.30382E-6,117.13990E-6,120.03259E-6,122.98262E-6
490E-3,12.951149E-6,13.359376E-6,13.779861E-6,14.212939E-6,14.658950E-6,15.118242E-6,15.591170E-6,16.078097E-6,16.579392E-6,17.095432E-6,17.626604E-6,18.173299E-6,18.735917E-6,19.314866E-6,19.910563E-6,20.523429E-6,21.153895E-6,21.802401E-6,22.469392E-6,23.155323E-6,23.860654E-6,24.585856E-6,25.331404E-6,26.097784E-6,26.885488E-6,27.695015E-6,28.526873E-6,29.381575E-6,30.259645E-6,31.161611E-6,32.088009E-6,33.039383E-6,34.016285E-6,35.019270E-6,36.048905E-6,37.105760E-6,38.190413E-6,39.303448E-6,40.445457E-6,41.617036E-6,42.818788E-6,44.051323E-6,45.315256E-6,46.611207E-6,47.939803E-6,49.301675E-6,50.697461E-6,52.127801E-6,53.593343E-6,55.094739E-6,56.632644E-6,58.207720E-6,59.820629E-6,61.472042E-6,63.162629E-6,64.893068E-6,66.664038E-6,68.476221E-6,70.330304E-6,72.226973E-6,74.166922E-6,76.150843E-6,78.179432E-6,80.253388E-6,82.373410E-6,84.540201E-6,86.754462E-6,89.016900E-6,91.328218E-6,93.689125E-6,96.100327E-6,98.562532E-6,101.07645E-6,103.64279E-6,106.26225E-6,108.93555E-6,111.66340E-6,114.44650E-6,117.28556E-6,120.18129E-6,123.13438E-6
492E-3,12.970707E-6,13.379526E-6,13.800620E-6,14.234323E-6,14.680977E-6,15.140929E-6,15.614536E-6,16.102159E-6,16.604169E-6,17.120944E-6,17.652870E-6,18.200339E-6,18.763752E-6,19.343517E-6,19.940050E-6,20.553774E-6,21.185122E-6,21.834530E-6,22.502448E-6,23.189328E-6,23.895632E-6,24.621831E-6,25.368402E-6,26.135830E-6,26.924606E-6,27.735232E-6,28.568215E-6,29.424070E-6,30.303319E-6,31.206492E-6,32.134125E-6,33.086763E-6,34.064958E-6,35.069266E-6,36.100253E-6,37.158490E-6,38.244556E-6,39.359035E-6,40.502520E-6,41.675606E-6,42.878898E-6,44.113005E-6,45.378543E-6,46.676133E-6,48.006402E-6,49.369981E-6,50.767507E-6,52.199623E-6,53.666977E-6,55.170219E-6,56.710007E-6,58.287001E-6,59.901866E-6,61.555270E-6,63.247887E-6,64.980393E-6,66.753467E-6,68.567792E-6,70.424055E-6,72.322943E-6,74.265150E-6,76.251367E-6,78.282292E-6,80.358623E-6,82.481060E-6,84.650305E-6,86.867061E-6,89.132033E-6,91.445927E-6,93.809449E-6,96.223308E-6,98.688210E-6,101.20487E-6,103.77398E-6,106.39627E-6,109.07243E-6,111.80318E-6,114.58923E-6,117.43128E-6,120.33003E-6,123.28620E-6
494E-3,12.990282E-6,13.399693E-6,13.821396E-6,14.255725E-6,14.703022E-6,15.163635E-6,15.637920E-6,16.126240E-6,16.628966E-6,17.146476E-6,17.679157E-6,18.227401E-6,18.791609E-6,19.372190E-6,19.969560E-6,20.584143E-6,21.216372E-6,21.866684E-6,22.535528E-6,23.223358E-6,23.930636E-6,24.657834E-6,25.405427E-6,26.173903E-6,26.963753E-6,27.775478E-6,28.609587E-6,29.466594E-6,30.347023E-6,31.251404E-6,32.180274E-6,33.134176E-6,34.113664E-6,35.119295E-6,36.151635E-6,37.211255E-6,38.298734E-6,39.414659E-6,40.559619E-6,41.734213E-6,42.939046E-6,44.174726E-6,45.441870E-6,46.741099E-6,48.073041E-6,49.438327E-6,50.837595E-6,52.271488E-6,53.740653E-6,55.245743E-6,56.787414E-6,58.366327E-6,59.983147E-6,61.638544E-6,63.333191E-6,65.067764E-6,66.842942E-6,68.659410E-6,70.517853E-6,72.418961E-6,74.363425E-6,76.351940E-6,78.385201E-6,80.463907E-6,82.588759E-6,84.760459E-6,86.979710E-6,89.247217E-6,91.563686E-6,93.929824E-6,96.346339E-6,98.813939E-6,101.33333E-6,103.90523E-6,106.53034E-6,109.20936E-6,111.94302E-6,114.73201E-6,117.57704E-6,120.47882E-6,123.43806E-6
496E-3,13.009872E-6,13.419876E-6,13.842189E-6,14.277144E-6,14.725085E-6,15.186359E-6,15.661323E-6,16.150340E-6,16.653783E-6,17.172029E-6,17.705465E-6,18.254483E-6,18.819487E-6,19.400885E-6,19.999093E-6,20.614536E-6,21.247646E-6,21.898863E-6,22.568634E-6,23.257414E-6,23.965667E-6,24.693863E-6,25.442480E-6,26.212003E-6,27.002928E-6,27.815753E-6,28.650989E-6,29.509149E-6,30.390759E-6,31.296348E-6,32.226454E-6,33.181622E-6,34.162404E-6,35.169358E-6,36.203051E-6,37.264055E-6,38.352949E-6,39.470318E-6,40.616755E-6,41.792858E-6,42.999232E-6,44.236485E-6,45.505236E-6,46.806105E-6,48.139720E-6,49.506714E-6,50.907725E-6,52.343395E-6,53.814372E-6,55.321310E-6,56.864864E-6,58.445697E-6,60.064474E-6,61.721864E-6,63.418541E-6,65.155181E-6,66.932464E-6,68.751075E-6,70.611700E-6,72.515027E-6,74.461750E-6,76.452561E-6,78.488159E-6,80.569241E-6,82.696508E-6,84.870663E-6,87.092409E-6,89.362451E-6,91.681496E-6,94.050250E-6,96.469422E-6,98.939719E-6,101.46185E-6,104.03653E-6,106.66445E-6,109.34634E-6,112.08290E-6,114.87484E-6,117.72286E-6,120.62767E-6,123.58998E-6
498E-3,13.029479E-6,13.440076E-6,13.862999E-6,14.298581E-6,14.747165E-6,15.209101E-6,15.684745E-6,16.174461E-6,16.678620E-6,17.197602E-6,17.731793E-6,18.281588E-6,18.847388E-6,19.429602E-6,20.028649E-6,20.644952E-6,21.278944E-6,21.931065E-6,22.601764E-6,23.291496E-6,24.000724E-6,24.729919E-6,25.479560E-6,26.250133E-6,27.042131E-6,27.856058E-6,28.692420E-6,29.551735E-6,30.434526E-6,31.341324E-6,32.272667E-6,33.229100E-6,34.211177E-6,35.219456E-6,36.254502E-6,37.316891E-6,38.407199E-6,39.526015E-6,40.673929E-6,41.851541E-6,43.059456E-6,44.298284E-6,45.568642E-6,46.871151E-6,48.206441E-6,49.575143E-6,50.977896E-6,52.415344E-6,53.888134E-6,55.396920E-6,56.942359E-6,58.525112E-6,60.145846E-6,61.805229E-6,63.503936E-6,65.242645E-6,67.022034E-6,68.842788E-6,70.705594E-6,72.611142E-6,74.560123E-6,76.553232E-6,78.591166E-6,80.674624E-6,82.804307E-6,84.980917E-6,87.205159E-6,89.477736E-6,91.799357E-6,94.170727E-6,96.592556E-6,99.065551E-6,101.59042E-6,104.16788E-6,106.79862E-6,109.48338E-6,112.22284E-6,115.01772E-6,117.86872E-6,120.77656E-6,123.74194E-6
500E-3,13.049103E-6,13.460294E-6,13.883826E-6,14.320036E-6,14.769264E-6,15.231862E-6,15.708186E-6,16.198600E-6,16.703477E-6,17.223196E-6,17.758143E-6,18.308714E-6,18.875311E-6,19.458343E-6,20.058228E-6,20.675392E-6,21.310267E-6,21.963293E-6,22.634920E-6,23.325604E-6,24.035807E-6,24.766002E-6,25.516667E-6,26.288290E-6,27.081364E-6,27.896391E-6,28.733882E-6,29.594351E-6,30.478324E-6,31.386331E-6,32.318912E-6,33.276612E-6,34.259984E-6,35.269587E-6,36.305989E-6,37.369762E-6,38.461486E-6,39.581748E-6,40.731140E-6,41.910262E-6,43.119719E-6,44.360122E-6,45.632087E-6,46.936238E-6,48.273202E-6,49.643613E-6,51.048110E-6,52.487336E-6,53.961940E-6,55.472575E-6,57.019898E-6,58.604572E-6,60.227263E-6,61.888641E-6,63.589379E-6,65.330156E-6,67.111651E-6,68.934549E-6,70.799537E-6,72.707305E-6,74.658545E-6,76.653953E-6,78.694224E-6,80.780058E-6,82.912157E-6,85.091223E-6,87.317960E-6,89.593073E-6,91.917270E-6,94.291257E-6,96.715742E-6,99.191435E-6,101.71904E-6,104.29928E-6,106.93285E-6,109.62046E-6,112.36283E-6,115.16065E-6,118.01464E-6,120.92551E-6,123.89396E-6
502E-3,13.068742E-6,13.480528E-6,13.904671E-6,14.341508E-6,14.791382E-6,15.254642E-6,15.731646E-6,16.222760E-6,16.728354E-6,17.248810E-6,17.784514E-6,18.335862E-6,18.903256E-6,19.487106E-6,20.087831E-6,20.705855E-6,21.341613E-6,21.995546E-6,22.668102E-6,23.359737E-6,24.070917E-6,24.802112E-6,25.553803E-6,26.326475E-6,27.120625E-6,27.936755E-6,28.775373E-6,29.636998E-6,30.522153E-6,31.431371E-6,32.365190E-6,33.324157E-6,34.308825E-6,35.319754E-6,36.357510E-6,37.422669E-6,38.515809E-6,39.637518E-6,40.788389E-6,41.969022E-6,43.180021E-6,44.421999E-6,45.695573E-6,47.001365E-6,48.340005E-6,49.712126E-6,51.118367E-6,52.559372E-6,54.035789E-6,55.548274E-6,57.097482E-6,58.684078E-6,60.308726E-6,61.972099E-6,63.674869E-6,65.417714E-6,67.201316E-6,69.026359E-6,70.893529E-6,72.803518E-6,74.757018E-6,76.754723E-6,78.797332E-6,80.885543E-6,83.020058E-6,85.201580E-6,87.430813E-6,89.708462E-6,92.035235E-6,94.411838E-6,96.838981E-6,99.317371E-6,101.84772E-6,104.43073E-6,107.06712E-6,109.75760E-6,112.50287E-6,115.30364E-6,118.16062E-6,121.07451E-6,124.04603E-6
504E-3,13.088399E-6,13.500779E-6,13.925533E-6,14.362999E-6,14.813518E-6,15.277441E-6,15.755126E-6,16.246939E-6,16.753252E-6,17.274445E-6,17.810906E-6,18.363031E-6,18.931223E-6,19.515892E-6,20.117456E-6,20.736343E-6,21.372985E-6,22.027824E-6,22.701309E-6,23.393897E-6,24.106053E-6,24.838250E-6,25.590966E-6,26.364690E-6,27.159916E-6,27.977148E-6,28.816895E-6,29.679676E-6,30.566014E-6,31.476443E-6,32.411501E-6,33.371735E-6,34.357700E-6,35.369954E-6,36.409067E-6,37.475611E-6,38.570168E-6,39.693325E-6,40.845676E-6,42.027819E-6,43.240362E-6,44.483916E-6,45.759099E-6,47.066534E-6,48.406850E-6,49.780681E-6,51.188666E-6,52.631450E-6,54.109683E-6,55.624017E-6,57.175112E-6,58.763629E-6,60.390236E-6,62.055603E-6,63.760405E-6,65.505320E-6,67.291029E-6,69.118217E-6,70.987570E-6,72.899781E-6,74.855540E-6,76.855544E-6,78.900491E-6,80.991079E-6,83.128011E-6,85.311989E-6,87.543718E-6,89.823903E-6,92.153252E-6,94.532473E-6,96.962273E-6,99.443361E-6,101.97645E-6,104.56224E-6,107.20145E-6,109.89479E-6,112.64296E-6,115.44668E-6,118.30664E-6,121.22356E-6,124.19815E-6
506E-3,13.108072E-6,13.521047E-6,13.946413E-6,14.384507E-6,14.835672E-6,15.300258E-6,15.778625E-6,16.271138E-6,16.778170E-6,17.300101E-6,17.837320E-6,18.390223E-6,18.959213E-6,19.544701E-6,20.147106E-6,20.766854E-6,21.404381E-6,22.060126E-6,22.734542E-6,23.428083E-6,24.141217E-6,24.874415E-6,25.628157E-6,26.402932E-6,27.199236E-6,28.017571E-6,28.858448E-6,29.722384E-6,30.609907E-6,31.521547E-6,32.457845E-6,33.419347E-6,34.406609E-6,35.420190E-6,36.460659E-6,37.528590E-6,38.624565E-6,39.749170E-6,40.903001E-6,42.086656E-6,43.300743E-6,44.545873E-6,45.822666E-6,47.131743E-6,48.473736E-6,49.849278E-6,51.259008E-6,52.703573E-6,54.183620E-6,55.699805E-6,57.252786E-6,58.843226E-6,60.471792E-6,62.139155E-6,63.845990E-6,65.592975E-6,67.380791E-6,69.210124E-6,71.081661E-6,72.996093E-6,74.954113E-6,76.956416E-6,79.003701E-6,81.096667E-6,83.236016E-6,85.422450E-6,87.656675E-6,89.939397E-6,92.271323E-6,94.653160E-6,97.085618E-6,99.569405E-6,102.10523E-6,104.69380E-6,107.33584E-6,110.03204E-6,112.78311E-6,115.58977E-6,118.45272E-6,121.37267E-6,124.35033E-6
508E-3,13.127762E-6,13.541333E-6,13.967311E-6,14.406033E-6,14.857844E-6,15.323095E-6,15.802144E-6,16.295357E-6,16.803108E-6,17.325778E-6,17.863755E-6,18.417436E-6,18.987225E-6,19.573533E-6,20.176779E-6,20.797390E-6,21.435801E-6,22.092455E-6,22.767800E-6,23.462296E-6,24.176407E-6,24.910607E-6,25.665377E-6,26.441204E-6,27.238585E-6,28.058024E-6,28.900031E-6,29.765125E-6,30.653831E-6,31.566683E-6,32.504221E-6,33.466993E-6,34.455552E-6,35.470461E-6,36.512287E-6,37.581606E-6,38.678998E-6,39.805053E-6,40.960364E-6,42.145531E-6,43.361163E-6,44.607871E-6,45.886273E-6,47.196995E-6,48.540664E-6,49.917918E-6,51.329394E-6,52.775739E-6,54.257603E-6,55.775639E-6,57.330507E-6,58.922870E-6,60.553395E-6,62.222754E-6,63.931622E-6,65.680677E-6,67.470602E-6,69.302081E-6,71.175802E-6,73.092456E-6,75.052737E-6,77.057340E-6,79.106963E-6,81.202307E-6,83.344073E-6,85.532964E-6,87.769686E-6,90.054945E-6,92.389447E-6,94.773902E-6,97.209017E-6,99.695502E-6,102.23407E-6,104.82542E-6,107.47027E-6,110.16933E-6,112.92331E-6,115.73292E-6,118.59885E-6,121.52183E-6,124.50256E-6
