time (s),VT("/out") -  VDC("/out") (V)
4.4800E-6,-6.4424689E-3
4.4805E-6,-6.2666566E-3
4.4810E-6,-6.0644916E-3
4.4815E-6,-5.8304433E-3
4.4820E-6,-5.6020302E-3
4.4825E-6,-5.3621549E-3
4.4830E-6,-5.1012930E-3
4.4835E-6,-4.8439429E-3
4.4840E-6,-4.5973641E-3
4.4845E-6,-4.3385520E-3
4.4850E-6,-4.0910272E-3
4.4855E-6,-3.8305154E-3
4.4860E-6,-3.5557466E-3
4.4865E-6,-3.2819423E-3
4.4870E-6,-3.0032535E-3
4.4875E-6,-2.7224576E-3
4.4880E-6,-2.4377382E-3
4.4885E-6,-2.1509153E-3
4.4890E-6,-1.8613223E-3
4.4895E-6,-1.5709577E-3
4.4900E-6,-1.2794642E-3
4.4905E-6,-986.37074E-6
4.4910E-6,-692.21088E-6
4.4915E-6,-397.31236E-6
4.4920E-6,-101.85820E-6
4.4925E-6,193.64132E-6
4.4930E-6,488.05931E-6
4.4935E-6,781.87492E-6
4.4940E-6,1.0755143E-3
4.4945E-6,1.3677143E-3
4.4950E-6,1.6586084E-3
4.4955E-6,1.9463499E-3
4.4960E-6,2.2320444E-3
4.4965E-6,2.5163938E-3
4.4970E-6,2.7976151E-3
4.4975E-6,3.0752583E-3
4.4980E-6,3.3494955E-3
4.4985E-6,3.6208462E-3
4.4990E-6,3.8880746E-3
4.4995E-6,4.1513385E-3
4.5000E-6,4.4090194E-3
4.5005E-6,4.6620785E-3
4.5010E-6,4.9110893E-3
4.5015E-6,5.1545204E-3
4.5020E-6,5.3927026E-3
4.5025E-6,5.6251112E-3
4.5030E-6,5.8516271E-3
4.5035E-6,6.0702511E-3
4.5040E-6,6.2826348E-3
4.5045E-6,6.4898451E-3
4.5050E-6,6.6895542E-3
4.5055E-6,6.8825288E-3
4.5060E-6,7.0681113E-3
4.5065E-6,7.2463159E-3
4.5070E-6,7.4168565E-3
4.5075E-6,7.5795979E-3
4.5080E-6,7.7326485E-3
4.5085E-6,7.8778263E-3
4.5090E-6,8.0162465E-3
4.5095E-6,8.1455316E-3
4.5100E-6,8.2665790E-3
4.5105E-6,8.3787814E-3
4.5110E-6,8.4822423E-3
4.5115E-6,8.5767493E-3
4.5120E-6,8.6622503E-3
4.5125E-6,8.7379608E-3
4.5130E-6,8.9001333E-3
4.5135E-6,9.0112559E-3
4.5140E-6,8.9395756E-3
4.5145E-6,8.9370403E-3
4.5150E-6,8.9861221E-3
4.5155E-6,8.9974935E-3
4.5160E-6,9.0125156E-3
4.5165E-6,9.0119989E-3
4.5170E-6,9.0048297E-3
4.5175E-6,8.9868976E-3
4.5180E-6,8.9601299E-3
4.5185E-6,8.9236706E-3
4.5190E-6,8.8779680E-3
4.5195E-6,8.8228806E-3
4.5200E-6,8.7585546E-3
4.5205E-6,8.6850173E-3
4.5210E-6,8.6023653E-3
4.5215E-6,8.5106772E-3
4.5220E-6,8.4100542E-3
4.5225E-6,8.3006007E-3
4.5230E-6,8.1824332E-3
4.5235E-6,8.0556765E-3
4.5240E-6,7.9204647E-3
4.5245E-6,7.7769407E-3
4.5250E-6,7.6252564E-3
4.5255E-6,7.4646937E-3
4.5260E-6,7.2962073E-3
4.5265E-6,7.1209020E-3
4.5270E-6,6.9377154E-3
4.5275E-6,6.7474196E-3
4.5280E-6,6.5499478E-3
4.5285E-6,6.3451204E-3
4.5290E-6,6.1334691E-3
4.5295E-6,5.9157685E-3
4.5300E-6,5.6916555E-3
4.5305E-6,5.4616423E-3
4.5310E-6,5.2258445E-3
4.5315E-6,4.9845706E-3
4.5320E-6,4.7368985E-3
4.5325E-6,4.4841032E-3
4.5330E-6,4.2275344E-3
4.5335E-6,3.9660707E-3
4.5340E-6,3.7002209E-3
4.5345E-6,3.4301715E-3
4.5350E-6,3.1568117E-3
4.5355E-6,2.8799812E-3
4.5360E-6,2.6001813E-3
4.5365E-6,2.3168092E-3
4.5370E-6,2.0307835E-3
4.5375E-6,1.7432038E-3
4.5380E-6,1.4535103E-3
4.5385E-6,1.1618881E-3
4.5390E-6,868.74251E-6
4.5395E-6,575.04732E-6
4.5400E-6,280.57366E-6
4.5405E-6,-14.116596E-6
4.5410E-6,-309.73063E-6
4.5415E-6,-605.23785E-6
4.5420E-6,-899.43021E-6
4.5425E-6,-1.1929847E-3
4.5430E-6,-1.4856645E-3
4.5435E-6,-1.7770779E-3
4.5440E-6,-2.0662243E-3
4.5445E-6,-2.3533625E-3
4.5450E-6,-2.6379265E-3
4.5455E-6,-2.9205718E-3
4.5460E-6,-3.2003262E-3
4.5465E-6,-3.4760558E-3
4.5470E-6,-3.7483957E-3
4.5475E-6,-4.0170681E-3
4.5480E-6,-4.2817515E-3
4.5485E-6,-4.5415656E-3
4.5490E-6,-4.7967146E-3
4.5495E-6,-5.0467060E-3
4.5500E-6,-5.2920016E-3
4.5505E-6,-5.5318431E-3
4.5510E-6,-5.7653308E-3
4.5515E-6,-5.9929203E-3
4.5520E-6,-6.2140443E-3
4.5525E-6,-6.4290901E-3
4.5530E-6,-6.6374303E-3
4.5535E-6,-6.8383548E-3
4.5540E-6,-7.0321804E-3
4.5545E-6,-7.2184560E-3
4.5550E-6,-7.3970991E-3
4.5555E-6,-7.5678675E-3
4.5560E-6,-7.7306055E-3
4.5565E-6,-7.8859497E-3
4.5570E-6,-8.0329490E-3
4.5575E-6,-8.1706228E-3
4.5580E-6,-8.2999662E-3
4.5585E-6,-8.4203115E-3
4.5590E-6,-8.5317784E-3
4.5595E-6,-8.6341343E-3
4.5600E-6,-8.7273243E-3
4.5605E-6,-8.8112249E-3
4.5610E-6,-8.8860839E-3
4.5615E-6,-8.9514963E-3
4.5620E-6,-9.0070348E-3
4.5625E-6,-9.0531419E-3
4.5630E-6,-9.0895356E-3
4.5635E-6,-9.1162860E-3
4.5640E-6,-9.1333143E-3
4.5645E-6,-9.1406259E-3
4.5650E-6,-9.1382022E-3
4.5655E-6,-9.1260508E-3
4.5660E-6,-9.1041823E-3
4.5665E-6,-9.0726208E-3
4.5670E-6,-9.0313992E-3
4.5675E-6,-8.9805613E-3
4.5680E-6,-8.9201609E-3
4.5685E-6,-8.8502617E-3
4.5690E-6,-8.7709378E-3
4.5695E-6,-8.6822730E-3
4.5700E-6,-8.5843610E-3
4.5705E-6,-8.4773055E-3
4.5710E-6,-8.3612195E-3
4.5715E-6,-8.2362259E-3
4.5720E-6,-8.1024569E-3
4.5725E-6,-7.9600539E-3
4.5730E-6,-7.8091675E-3
4.5735E-6,-7.6510135E-3
4.5740E-6,-7.4845809E-3
4.5745E-6,-7.3092965E-3
4.5750E-6,-7.1266478E-3
4.5755E-6,-6.9362219E-3
4.5760E-6,-6.7385023E-3
4.5765E-6,-6.5343886E-3
4.5770E-6,-6.3233168E-3
4.5775E-6,-6.1048682E-3
4.5780E-6,-5.8802330E-3
4.5785E-6,-5.6492025E-3
4.5790E-6,-5.3910856E-3
4.5795E-6,-5.1388825E-3
4.5800E-6,-4.8992769E-3
4.5805E-6,-4.6461277E-3
4.5810E-6,-4.4116941E-3
4.5815E-6,-4.1255497E-3
4.5820E-6,-3.8730019E-3
4.5825E-6,-3.5987464E-3
4.5830E-6,-3.3368787E-3
4.5835E-6,-3.0628612E-3
4.5840E-6,-2.7800961E-3
4.5845E-6,-2.4969380E-3
4.5850E-6,-2.2107983E-3
4.5855E-6,-1.9229235E-3
4.5860E-6,-1.6321574E-3
4.5865E-6,-1.3400578E-3
4.5870E-6,-1.0471576E-3
4.5875E-6,-753.52871E-6
4.5880E-6,-458.60181E-6
4.5885E-6,-163.42247E-6
4.5890E-6,131.83603E-6
4.5895E-6,426.65010E-6
4.5900E-6,721.29442E-6
4.5905E-6,1.0150452E-3
4.5910E-6,1.3068834E-3
4.5915E-6,1.5972415E-3
4.5920E-6,1.8865657E-3
4.5925E-6,2.1735925E-3
4.5930E-6,2.4584629E-3
4.5935E-6,2.7393774E-3
4.5940E-6,3.0174138E-3
4.5945E-6,3.2932475E-3
4.5950E-6,3.5651485E-3
4.5955E-6,3.8327026E-3
4.5960E-6,4.0960640E-3
4.5965E-6,4.3557207E-3
4.5970E-6,4.6104975E-3
4.5975E-6,4.8605430E-3
4.5980E-6,5.1043571E-3
4.5985E-6,5.3428242E-3
4.5990E-6,5.5764585E-3
4.5995E-6,5.8038475E-3
4.6000E-6,6.0252913E-3
4.6005E-6,6.2394556E-3
4.6010E-6,6.4471034E-3
4.6015E-6,6.6486108E-3
4.6020E-6,6.8428195E-3
4.6025E-6,7.0299623E-3
4.6030E-6,7.2096382E-3
4.6035E-6,7.3817514E-3
4.6040E-6,7.5460761E-3
4.6045E-6,7.7011201E-3
4.6050E-6,7.8482409E-3
4.6055E-6,7.9882899E-3
4.6060E-6,8.1193929E-3
4.6065E-6,8.2422114E-3
4.6070E-6,8.3562445E-3
4.6075E-6,8.4615437E-3
4.6080E-6,8.5579179E-3
4.6085E-6,8.6453021E-3
4.6090E-6,8.7235868E-3
4.6095E-6,8.7926971E-3
4.6100E-6,8.8525563E-3
4.6105E-6,8.9031028E-3
4.6110E-6,8.9433093E-3
4.6115E-6,8.9743738E-3
4.6120E-6,8.9969553E-3
4.6125E-6,9.0096509E-3
4.6130E-6,9.0130862E-3
4.6135E-6,9.0069615E-3
4.6140E-6,8.9914204E-3
4.6145E-6,8.9664159E-3
4.6150E-6,8.9320037E-3
4.6155E-6,8.8882067E-3
4.6160E-6,8.8350775E-3
4.6165E-6,8.7726694E-3
4.6170E-6,8.7010496E-3
4.6175E-6,8.6202934E-3
4.6180E-6,8.5304863E-3
4.6185E-6,8.4317232E-3
4.6190E-6,8.3241087E-3
4.6195E-6,8.2077565E-3
4.6200E-6,8.0827897E-3
4.6205E-6,7.9493403E-3
4.6210E-6,7.8075496E-3
4.6215E-6,7.6575674E-3
4.6220E-6,7.4995524E-3
4.6225E-6,7.3324239E-3
4.6230E-6,7.1576196E-3
4.6235E-6,6.9764137E-3
4.6240E-6,6.7873513E-3
4.6245E-6,6.5913958E-3
4.6250E-6,6.3884004E-3
4.6255E-6,6.1781950E-3
4.6260E-6,5.9613301E-3
4.6265E-6,5.7386282E-3
4.6270E-6,5.5096847E-3
4.6275E-6,5.2750386E-3
4.6280E-6,5.0348002E-3
4.6285E-6,4.7892876E-3
4.6290E-6,4.5375312E-3
4.6295E-6,4.2808591E-3
4.6300E-6,4.0206696E-3
4.6305E-6,3.7557827E-3
4.6310E-6,3.4867271E-3
4.6315E-6,3.2136881E-3
4.6320E-6,2.9375772E-3
4.6325E-6,2.6582213E-3
4.6330E-6,2.3761316E-3
4.6335E-6,2.0906892E-3
4.6340E-6,1.8028294E-3
4.6345E-6,1.5136678E-3
4.6350E-6,1.2226290E-3
4.6355E-6,929.90225E-6
4.6360E-6,635.89433E-6
4.6365E-6,341.58728E-6
4.6370E-6,46.746183E-6
4.6375E-6,-248.60539E-6
4.6380E-6,-543.97321E-6
4.6385E-6,-838.39120E-6
4.6390E-6,-1.1320964E-3
4.6395E-6,-1.4250577E-3
4.6400E-6,-1.7167868E-3
4.6405E-6,-2.0063262E-3
4.6410E-6,-2.2939146E-3
4.6415E-6,-2.5795006E-3
4.6420E-6,-2.8626202E-3
4.6425E-6,-3.1423509E-3
4.6430E-6,-3.4189175E-3
4.6435E-6,-3.6917855E-3
4.6440E-6,-3.9615381E-3
4.6445E-6,-4.2272795E-3
4.6450E-6,-4.4879571E-3
4.6455E-6,-4.7441441E-3
4.6460E-6,-4.9955542E-3
4.6465E-6,-5.2419072E-3
4.6470E-6,-5.4824109E-3
4.6475E-6,-5.7172274E-3
4.6480E-6,-5.9459146E-3
4.6485E-6,-6.1683208E-3
4.6490E-6,-6.3841690E-3
4.6495E-6,-6.5942809E-3
4.6500E-6,-6.7974800E-3
4.6505E-6,-6.9925339E-3
4.6510E-6,-7.1805840E-3
4.6515E-6,-7.3608044E-3
4.6520E-6,-7.5332963E-3
4.6525E-6,-7.6981705E-3
4.6530E-6,-7.8549721E-3
4.6535E-6,-8.0030310E-3
4.6540E-6,-8.1427565E-3
4.6545E-6,-8.2737375E-3
4.6550E-6,-8.3959581E-3
4.6555E-6,-8.5092318E-3
4.6560E-6,-8.6134656E-3
4.6565E-6,-8.7085369E-3
4.6570E-6,-8.7943507E-3
4.6575E-6,-8.8708138E-3
4.6580E-6,-8.9378465E-3
4.6585E-6,-8.9953773E-3
4.6590E-6,-9.0433457E-3
4.6595E-6,-9.0817009E-3
4.6600E-6,-9.1104022E-3
4.6605E-6,-9.1294194E-3
4.6610E-6,-9.1387323E-3
4.6615E-6,-9.1383311E-3
4.6620E-6,-9.1282163E-3
4.6625E-6,-9.1083984E-3
4.6630E-6,-9.0788986E-3
4.6635E-6,-9.0397479E-3
4.6640E-6,-8.9909877E-3
4.6645E-6,-8.9326697E-3
4.6650E-6,-8.8648555E-3
4.6655E-6,-8.7876168E-3
4.6660E-6,-8.7010353E-3
4.6665E-6,-8.6052025E-3
4.6670E-6,-8.5002198E-3
4.6675E-6,-8.3861983E-3
4.6680E-6,-8.2632584E-3
4.6685E-6,-8.1315302E-3
4.6690E-6,-7.9911530E-3
4.6695E-6,-7.8422753E-3
4.6700E-6,-7.6850544E-3
4.6705E-6,-7.5196566E-3
4.6710E-6,-7.3462569E-3
4.6715E-6,-7.1650386E-3
4.6720E-6,-6.9761933E-3
4.6725E-6,-6.7431927E-3
4.6730E-6,-6.5217436E-3
4.6735E-6,-6.3240345E-3
4.6740E-6,-6.1054342E-3
4.6745E-6,-5.8869651E-3
4.6750E-6,-5.6592179E-3
4.6755E-6,-5.4528082E-3
4.6760E-6,-5.2264265E-3
4.6765E-6,-4.9728028E-3
4.6770E-6,-4.7239838E-3
4.6775E-6,-4.4654522E-3
4.6780E-6,-4.2053960E-3
4.6785E-6,-3.9398613E-3
4.6790E-6,-3.6698408E-3
4.6795E-6,-3.3960664E-3
4.6800E-6,-3.1134192E-3
4.6805E-6,-2.8313555E-3
4.6810E-6,-2.5511487E-3
4.6815E-6,-2.2659934E-3
4.6820E-6,-1.9818130E-3
4.6825E-6,-1.6933345E-3
4.6830E-6,-1.4008383E-3
4.6835E-6,-1.1078907E-3
4.6840E-6,-814.18106E-6
4.6845E-6,-519.90294E-6
4.6850E-6,-224.33929E-6
4.6855E-6,71.120645E-6
4.6860E-6,366.66459E-6
4.6865E-6,660.39000E-6
4.6870E-6,953.42441E-6
4.6875E-6,1.2464774E-3
4.6880E-6,1.5377358E-3
4.6885E-6,1.8266995E-3
4.6890E-6,2.1135628E-3
4.6895E-6,2.3988756E-3
4.6900E-6,2.6813375E-3
4.6905E-6,2.9611135E-3
4.6910E-6,3.2364374E-3
4.6915E-6,3.5083643E-3
4.6920E-6,3.7775441E-3
4.6925E-6,4.0422944E-3
4.6930E-6,4.3022248E-3
4.6935E-6,4.5574770E-3
4.6940E-6,4.8085141E-3
4.6945E-6,5.0542076E-3
4.6950E-6,5.2946981E-3
4.6955E-6,5.5295454E-3
4.6960E-6,5.7572560E-3
4.6965E-6,5.9789571E-3
4.6970E-6,6.1954585E-3
4.6975E-6,6.4049267E-3
4.6980E-6,6.6078843E-3
4.6985E-6,6.8030385E-3
4.6990E-6,6.9911055E-3
4.6995E-6,7.1723680E-3
4.7000E-6,7.3458280E-3
4.7005E-6,7.5116757E-3
4.7010E-6,7.6695626E-3
4.7015E-6,7.8194021E-3
4.7020E-6,7.9609983E-3
4.7025E-6,8.0942190E-3
4.7030E-6,8.2189151E-3
4.7035E-6,8.3349585E-3
4.7040E-6,8.4405837E-3
4.7045E-6,8.5376613E-3
4.7050E-6,8.6273000E-3
4.7055E-6,8.7071635E-3
4.7060E-6,8.7782063E-3
4.7065E-6,8.8398717E-3
4.7070E-6,8.8923176E-3
4.7075E-6,8.9353852E-3
4.7080E-6,8.9690769E-3
4.7085E-6,8.9933347E-3
4.7090E-6,9.0081435E-3
4.7095E-6,9.0134826E-3
4.7100E-6,9.0093488E-3
4.7105E-6,8.9957453E-3
4.7110E-6,8.9726870E-3
4.7115E-6,8.9401980E-3
4.7120E-6,8.8983129E-3
4.7125E-6,8.8470759E-3
4.7130E-6,8.7865411E-3
4.7135E-6,8.7167726E-3
4.7140E-6,8.6378442E-3
4.7145E-6,8.5498393E-3
4.7150E-6,8.4528509E-3
4.7155E-6,8.3469818E-3
4.7160E-6,8.2323437E-3
4.7165E-6,8.1090580E-3
4.7170E-6,7.9772549E-3
4.7175E-6,7.8370740E-3
4.7180E-6,7.6886634E-3
4.7185E-6,7.5321800E-3
4.7190E-6,7.3677894E-3
4.7195E-6,7.1949228E-3
4.7200E-6,7.0144406E-3
4.7205E-6,6.8272060E-3
4.7210E-6,6.6325031E-3
4.7215E-6,6.4309615E-3
4.7220E-6,6.2225980E-3
4.7225E-6,6.0071379E-3
4.7230E-6,5.7852039E-3
4.7235E-6,5.5576423E-3
4.7240E-6,5.3240173E-3
4.7245E-6,5.0848897E-3
4.7250E-6,4.8403667E-3
4.7255E-6,4.5907746E-3
4.7260E-6,4.3350974E-3
4.7265E-6,4.0747154E-3
4.7270E-6,3.8110746E-3
4.7275E-6,3.5429371E-3
4.7280E-6,3.2708514E-3
4.7285E-6,2.9950014E-3
4.7290E-6,2.7163201E-3
4.7295E-6,2.4346217E-3
4.7300E-6,2.1504271E-3
4.7305E-6,1.8631022E-3
4.7310E-6,1.5735980E-3
4.7315E-6,1.2830451E-3
4.7320E-6,990.85285E-6
4.7325E-6,697.21513E-6
4.7330E-6,402.53961E-6
4.7335E-6,107.81553E-6
4.7340E-6,-187.19750E-6
4.7345E-6,-482.47315E-6
4.7350E-6,-777.51797E-6
4.7355E-6,-1.0713649E-3
4.7360E-6,-1.3642529E-3
4.7365E-6,-1.6561469E-3
4.7370E-6,-1.9465626E-3
4.7375E-6,-2.2345471E-3
4.7380E-6,-2.5203377E-3
4.7385E-6,-2.8038782E-3
4.7390E-6,-3.0847113E-3
4.7395E-6,-3.3619245E-3
4.7400E-6,-3.6357380E-3
4.7405E-6,-3.9056238E-3
4.7410E-6,-4.1721477E-3
4.7415E-6,-4.4344330E-3
4.7420E-6,-4.6914473E-3
4.7425E-6,-4.9437482E-3
4.7430E-6,-5.1910484E-3
4.7435E-6,-5.4330770E-3
4.7440E-6,-5.6690625E-3
4.7445E-6,-5.8991570E-3
4.7450E-6,-6.1229304E-3
4.7455E-6,-6.3402329E-3
4.7460E-6,-6.5507944E-3
4.7465E-6,-6.7553906E-3
4.7470E-6,-6.9528990E-3
4.7475E-6,-7.1421395E-3
4.7480E-6,-7.3241961E-3
4.7485E-6,-7.4982787E-3
4.7490E-6,-7.6644813E-3
4.7495E-6,-7.8228935E-3
4.7500E-6,-7.9730940E-3
4.7505E-6,-8.1144544E-3
4.7510E-6,-8.2473485E-3
4.7515E-6,-8.3713922E-3
4.7520E-6,-8.4865676E-3
4.7525E-6,-8.5927003E-3
4.7530E-6,-8.6897025E-3
4.7535E-6,-8.7774603E-3
4.7540E-6,-8.8558862E-3
4.7545E-6,-8.9248946E-3
4.7550E-6,-8.9844139E-3
4.7555E-6,-9.0343806E-3
4.7560E-6,-9.0747420E-3
4.7565E-6,-9.1060386E-3
4.7570E-6,-9.1275605E-3
4.7575E-6,-9.1387014E-3
4.7580E-6,-9.1404166E-3
4.7585E-6,-9.1322542E-3
4.7590E-6,-9.1144324E-3
4.7595E-6,-9.0868724E-3
4.7600E-6,-9.0496488E-3
4.7605E-6,-9.0027798E-3
4.7610E-6,-8.9463248E-3
4.7615E-6,-8.8803389E-3
4.7620E-6,-8.8048942E-3
4.7625E-6,-8.7200692E-3
4.7630E-6,-8.6259542E-3
4.7635E-6,-8.5226486E-3
4.7640E-6,-8.4102616E-3
4.7645E-6,-8.2889121E-3
4.7650E-6,-8.1587284E-3
4.7655E-6,-8.0198481E-3
4.7660E-6,-7.8724182E-3
4.7665E-6,-7.7165945E-3
4.7670E-6,-7.5525418E-3
4.7675E-6,-7.3823087E-3
4.7680E-6,-7.2039393E-3
4.7685E-6,-7.0162490E-3
4.7690E-6,-6.8218655E-3
4.7695E-6,-6.6198639E-3
4.7700E-6,-6.4109839E-3
4.7705E-6,-6.1961175E-3
4.7710E-6,-5.9746701E-3
4.7715E-6,-5.7461348E-3
4.7720E-6,-5.5118345E-3
4.7725E-6,-5.2715140E-3
4.7730E-6,-5.0256615E-3
4.7735E-6,-4.7744280E-3
4.7740E-6,-4.5198416E-3
4.7745E-6,-4.2603587E-3
4.7750E-6,-3.9949449E-3
4.7755E-6,-3.7259445E-3
4.7760E-6,-3.4534376E-3
4.7765E-6,-3.1774655E-3
4.7770E-6,-2.8975249E-3
4.7775E-6,-2.6147884E-3
4.7780E-6,-2.3291474E-3
4.7785E-6,-2.0423425E-3
4.7790E-6,-1.7533723E-3
4.7795E-6,-1.4616042E-3
4.7800E-6,-1.1687238E-3
4.7805E-6,-875.28933E-6
4.7810E-6,-581.09410E-6
4.7815E-6,-285.61062E-6
4.7820E-6,9.8628568E-6
4.7825E-6,304.56574E-6
4.7830E-6,598.80614E-6
4.7835E-6,893.08832E-6
4.7840E-6,1.1861126E-3
4.7845E-6,1.4771308E-3
4.7850E-6,1.7664506E-3
4.7855E-6,2.0545746E-3
4.7860E-6,2.3402162E-3
4.7865E-6,2.6226675E-3
4.7870E-6,2.9022196E-3
4.7875E-6,3.1793548E-3
4.7880E-6,3.4528331E-3
4.7885E-6,3.7228047E-3
4.7890E-6,3.9875961E-3
4.7895E-6,4.2482048E-3
4.7900E-6,4.5052363E-3
4.7905E-6,4.7570975E-3
4.7910E-6,5.0034380E-3
4.7915E-6,5.2443780E-3
4.7920E-6,5.4803366E-3
4.7925E-6,5.7102675E-3
4.7930E-6,5.9342971E-3
4.7935E-6,6.1520170E-3
4.7940E-6,6.3632767E-3
4.7945E-6,6.5662981E-3
4.7950E-6,6.7625499E-3
4.7955E-6,6.9529749E-3
4.7960E-6,7.1354842E-3
4.7965E-6,7.3107601E-3
4.7970E-6,7.4782113E-3
4.7975E-6,7.6370861E-3
4.7980E-6,7.7879677E-3
4.7985E-6,7.9313049E-3
4.7990E-6,8.0660038E-3
4.7995E-6,8.1923587E-3
4.8000E-6,8.3100336E-3
4.8005E-6,8.4189979E-3
4.8010E-6,8.5190928E-3
4.8015E-6,8.6102327E-3
4.8020E-6,8.6923119E-3
4.8025E-6,8.7652478E-3
4.8030E-6,8.8280549E-3
4.8035E-6,8.8817950E-3
4.8040E-6,8.9270604E-3
4.8045E-6,8.9625529E-3
4.8050E-6,8.9888145E-3
4.8055E-6,9.0055489E-3
4.8060E-6,9.0128627E-3
4.8065E-6,9.0106906E-3
4.8070E-6,8.9990617E-3
4.8075E-6,8.9779757E-3
4.8080E-6,8.9474608E-3
4.8085E-6,8.9075466E-3
4.8090E-6,8.8582766E-3
4.8095E-6,8.7997021E-3
4.8100E-6,8.7318855E-3
4.8105E-6,8.6548984E-3
4.8110E-6,8.5688221E-3
4.8115E-6,8.4737478E-3
4.8120E-6,8.3697759E-3
4.8125E-6,8.2570165E-3
4.8130E-6,8.1355887E-3
4.8135E-6,8.0056209E-3
4.8140E-6,7.8672506E-3
4.8145E-6,7.7206242E-3
4.8150E-6,7.5658966E-3
4.8155E-6,7.4032316E-3
4.8160E-6,7.2315644E-3
4.8165E-6,7.0523189E-3
4.8170E-6,6.8667626E-3
4.8175E-6,6.6734736E-3
4.8180E-6,6.4734064E-3
4.8185E-6,6.2664248E-3
4.8190E-6,6.0523330E-3
4.8195E-6,5.8317107E-3
4.8200E-6,5.6054089E-3
4.8205E-6,5.3729950E-3
4.8210E-6,5.1350265E-3
4.8215E-6,4.8916104E-3
4.8220E-6,4.6430712E-3
4.8225E-6,4.3884048E-3
4.8230E-6,4.1289782E-3
4.8235E-6,3.8662248E-3
4.8240E-6,3.5989218E-3
4.8245E-6,3.3276127E-3
4.8250E-6,3.0524815E-3
4.8255E-6,2.7744558E-3
4.8260E-6,2.4933531E-3
4.8265E-6,2.2096918E-3
4.8270E-6,1.9228417E-3
4.8275E-6,1.6337498E-3
4.8280E-6,1.3435428E-3
4.8285E-6,1.0516341E-3
4.8290E-6,758.21616E-6
4.8295E-6,463.69663E-6
4.8300E-6,169.06291E-6
4.8305E-6,-125.92400E-6
4.8310E-6,-421.23854E-6
4.8315E-6,-716.38697E-6
4.8320E-6,-1.0104024E-3
4.8325E-6,-1.3035233E-3
4.8330E-6,-1.5957158E-3
4.8335E-6,-1.8864943E-3
4.8340E-6,-2.1749047E-3
4.8345E-6,-2.4611847E-3
4.8350E-6,-2.7452795E-3
4.8355E-6,-3.0267298E-3
4.8360E-6,-3.3046204E-3
4.8365E-6,-3.5791729E-3
4.8370E-6,-3.8498574E-3
4.8375E-6,-4.1172445E-3
4.8380E-6,-4.3804522E-3
4.8385E-6,-4.6384429E-3
4.8390E-6,-4.8917783E-3
4.8395E-6,-5.1401712E-3
4.8400E-6,-5.3833484E-3
4.8405E-6,-5.6205329E-3
4.8410E-6,-5.8518794E-3
4.8415E-6,-6.0769547E-3
4.8420E-6,-6.2956084E-3
4.8425E-6,-6.5075685E-3
4.8430E-6,-6.7136230E-3
4.8435E-6,-6.9126350E-3
4.8440E-6,-7.1034108E-3
4.8445E-6,-7.2870493E-3
4.8450E-6,-7.4627512E-3
4.8455E-6,-7.6306123E-3
4.8460E-6,-7.7907275E-3
4.8465E-6,-7.9426670E-3
4.8470E-6,-8.0857914E-3
4.8475E-6,-8.2204837E-3
4.8480E-6,-8.3463528E-3
4.8485E-6,-8.4633814E-3
4.8490E-6,-8.5713917E-3
4.8495E-6,-8.6702947E-3
4.8500E-6,-8.7599740E-3
4.8505E-6,-8.8403404E-3
4.8510E-6,-8.9113062E-3
4.8515E-6,-8.9727976E-3
4.8520E-6,-9.0247491E-3
4.8525E-6,-9.0671059E-3
4.8530E-6,-9.0998232E-3
4.8535E-6,-9.1228664E-3
4.8540E-6,-9.1362110E-3
4.8545E-6,-9.1398431E-3
4.8550E-6,-9.1337587E-3
4.8555E-6,-9.1179643E-3
4.8560E-6,-9.0924767E-3
4.8565E-6,-9.0573226E-3
4.8570E-6,-9.0125394E-3
4.8575E-6,-8.9581744E-3
4.8580E-6,-8.8942851E-3
4.8585E-6,-8.8209389E-3
4.8590E-6,-8.7382136E-3
4.8595E-6,-8.6461966E-3
4.8600E-6,-8.5449851E-3
4.8605E-6,-8.4346863E-3
4.8610E-6,-8.3154167E-3
4.8615E-6,-8.1873024E-3
4.8620E-6,-8.0504791E-3
4.8625E-6,-7.9050912E-3
4.8630E-6,-7.7512927E-3
4.8635E-6,-7.5892461E-3
4.8640E-6,-7.4191228E-3
4.8645E-6,-7.2411027E-3
4.8650E-6,-7.0553740E-3
4.8655E-6,-6.8265240E-3
4.8660E-6,-6.6085787E-3
4.8665E-6,-6.4133465E-3
4.8670E-6,-6.1975619E-3
4.8675E-6,-5.9816114E-3
4.8680E-6,-5.7563757E-3
4.8685E-6,-5.5515352E-3
4.8690E-6,-5.3270441E-3
4.8695E-6,-5.0758647E-3
4.8700E-6,-4.8290729E-3
4.8705E-6,-4.5725992E-3
4.8710E-6,-4.3144041E-3
4.8715E-6,-4.0506450E-3
4.8720E-6,-3.7822802E-3
4.8725E-6,-3.5100427E-3
4.8730E-6,-3.2290822E-3
4.8735E-6,-2.9484258E-3
4.8740E-6,-2.6692668E-3
4.8745E-6,-2.3851437E-3
4.8750E-6,-2.1016517E-3
4.8755E-6,-1.8138598E-3
4.8760E-6,-1.5220610E-3
4.8765E-6,-1.2296178E-3
4.8770E-6,-936.30983E-6
4.8775E-6,-642.28987E-6
4.8780E-6,-346.86380E-6
4.8785E-6,-51.407521E-6
4.8790E-6,244.26059E-6
4.8795E-6,538.24089E-6
4.8800E-6,831.65860E-6
