dc (V),cgg@Vgs 0.25 ,cgg@Vgs 0.251 ,cgg@Vgs 0.252 ,cgg@Vgs 0.253 ,cgg@Vgs 0.254 ,cgg@Vgs 0.255 ,cgg@Vgs 0.256 ,cgg@Vgs 0.257 ,cgg@Vgs 0.258 ,cgg@Vgs 0.259 ,cgg@Vgs 0.26 ,cgg@Vgs 0.261 ,cgg@Vgs 0.262 ,cgg@Vgs 0.263 ,cgg@Vgs 0.264 ,cgg@Vgs 0.265 ,cgg@Vgs 0.266 ,cgg@Vgs 0.267 ,cgg@Vgs 0.268 ,cgg@Vgs 0.269 ,cgg@Vgs 0.27 ,cgg@Vgs 0.271 ,cgg@Vgs 0.272 ,cgg@Vgs 0.273 ,cgg@Vgs 0.274 ,cgg@Vgs 0.275 ,cgg@Vgs 0.276 ,cgg@Vgs 0.277 ,cgg@Vgs 0.278 ,cgg@Vgs 0.279 ,cgg@Vgs 0.28 ,cgg@Vgs 0.281 ,cgg@Vgs 0.282 ,cgg@Vgs 0.283 ,cgg@Vgs 0.284 ,cgg@Vgs 0.285 ,cgg@Vgs 0.286 ,cgg@Vgs 0.287 ,cgg@Vgs 0.288 ,cgg@Vgs 0.289 ,cgg@Vgs 0.29 ,cgg@Vgs 0.291 ,cgg@Vgs 0.292 ,cgg@Vgs 0.293 ,cgg@Vgs 0.294 ,cgg@Vgs 0.295 ,cgg@Vgs 0.296 ,cgg@Vgs 0.297 ,cgg@Vgs 0.298 ,cgg@Vgs 0.299 ,cgg@Vgs 0.3 ,cgg@Vgs 0.301 ,cgg@Vgs 0.302 ,cgg@Vgs 0.303 ,cgg@Vgs 0.304 ,cgg@Vgs 0.305 ,cgg@Vgs 0.306 ,cgg@Vgs 0.307 ,cgg@Vgs 0.308 ,cgg@Vgs 0.309 ,cgg@Vgs 0.31 ,cgg@Vgs 0.311 ,cgg@Vgs 0.312 ,cgg@Vgs 0.313 ,cgg@Vgs 0.314 ,cgg@Vgs 0.315 ,cgg@Vgs 0.316 ,cgg@Vgs 0.317 ,cgg@Vgs 0.318 ,cgg@Vgs 0.319 ,cgg@Vgs 0.32 ,cgg@Vgs 0.321 ,cgg@Vgs 0.322 ,cgg@Vgs 0.323 ,cgg@Vgs 0.324 ,cgg@Vgs 0.325 ,cgg@Vgs 0.326 ,cgg@Vgs 0.327 ,cgg@Vgs 0.328 ,cgg@Vgs 0.329 ,cgg@Vgs 0.33 
510E-3,17.024161E-15,17.090903E-15,17.159020E-15,17.228517E-15,17.299395E-15,17.371657E-15,17.445302E-15,17.520330E-15,17.596738E-15,17.674523E-15,17.753681E-15,17.834206E-15,17.916092E-15,17.999331E-15,18.083914E-15,18.169830E-15,18.257069E-15,18.345618E-15,18.435464E-15,18.526591E-15,18.618985E-15,18.712628E-15,18.807503E-15,18.903591E-15,19.000873E-15,19.099327E-15,19.198933E-15,19.299667E-15,19.401508E-15,19.504430E-15,19.608410E-15,19.713421E-15,19.819438E-15,19.926435E-15,20.034384E-15,20.143257E-15,20.253027E-15,20.363665E-15,20.475141E-15,20.587428E-15,20.700495E-15,20.814312E-15,20.928850E-15,21.044079E-15,21.159968E-15,21.276486E-15,21.393605E-15,21.511292E-15,21.629519E-15,21.748254E-15,21.867468E-15,21.987131E-15,22.107212E-15,22.227682E-15,22.348512E-15,22.469672E-15,22.591134E-15,22.712869E-15,22.834848E-15,22.957045E-15,23.079430E-15,23.201978E-15,23.324662E-15,23.447454E-15,23.570331E-15,23.693265E-15,23.816233E-15,23.939210E-15,24.062172E-15,24.185097E-15,24.307960E-15,24.430741E-15,24.553418E-15,24.675969E-15,24.798374E-15,24.920613E-15,25.042667E-15,25.164517E-15,25.286145E-15,25.407533E-15,25.528664E-15
512E-3,17.022625E-15,17.089363E-15,17.157477E-15,17.226970E-15,17.297846E-15,17.370104E-15,17.443746E-15,17.518770E-15,17.595174E-15,17.672956E-15,17.752111E-15,17.832633E-15,17.914516E-15,17.997751E-15,18.082330E-15,18.168244E-15,18.255479E-15,18.344025E-15,18.433867E-15,18.524991E-15,18.617381E-15,18.711021E-15,18.805893E-15,18.901978E-15,18.999256E-15,19.097707E-15,19.197309E-15,19.298041E-15,19.399878E-15,19.502797E-15,19.606773E-15,19.711781E-15,19.817795E-15,19.924789E-15,20.032734E-15,20.141604E-15,20.251371E-15,20.362005E-15,20.473479E-15,20.585762E-15,20.698826E-15,20.812640E-15,20.927175E-15,21.042400E-15,21.158286E-15,21.274802E-15,21.391917E-15,21.509601E-15,21.627825E-15,21.746557E-15,21.865768E-15,21.985427E-15,22.105505E-15,22.225972E-15,22.346799E-15,22.467956E-15,22.589415E-15,22.711147E-15,22.833123E-15,22.955316E-15,23.077699E-15,23.200244E-15,23.322925E-15,23.445715E-15,23.568588E-15,23.691519E-15,23.814484E-15,23.937459E-15,24.060418E-15,24.183339E-15,24.306200E-15,24.428978E-15,24.551652E-15,24.674200E-15,24.796602E-15,24.918839E-15,25.040890E-15,25.162737E-15,25.284363E-15,25.405748E-15,25.526877E-15
514E-3,17.021096E-15,17.087830E-15,17.155941E-15,17.225431E-15,17.296303E-15,17.368558E-15,17.442196E-15,17.517217E-15,17.593618E-15,17.671396E-15,17.750548E-15,17.831066E-15,17.912945E-15,17.996178E-15,18.080754E-15,18.166663E-15,18.253896E-15,18.342438E-15,18.432277E-15,18.523397E-15,18.615784E-15,18.709421E-15,18.804289E-15,18.900371E-15,18.997646E-15,19.096094E-15,19.195693E-15,19.296421E-15,19.398254E-15,19.501170E-15,19.605143E-15,19.710148E-15,19.816159E-15,19.923149E-15,20.031091E-15,20.139958E-15,20.249721E-15,20.360352E-15,20.471823E-15,20.584103E-15,20.697163E-15,20.810974E-15,20.925506E-15,21.040728E-15,21.156610E-15,21.273123E-15,21.390235E-15,21.507916E-15,21.626136E-15,21.744865E-15,21.864073E-15,21.983729E-15,22.103804E-15,22.224268E-15,22.345092E-15,22.466246E-15,22.587702E-15,22.709430E-15,22.831404E-15,22.953594E-15,23.075974E-15,23.198516E-15,23.321193E-15,23.443980E-15,23.566850E-15,23.689779E-15,23.812741E-15,23.935712E-15,24.058669E-15,24.181587E-15,24.304445E-15,24.427221E-15,24.549891E-15,24.672437E-15,24.794836E-15,24.917070E-15,25.039118E-15,25.160963E-15,25.282585E-15,25.403968E-15,25.525094E-15
516E-3,17.019573E-15,17.086304E-15,17.154411E-15,17.223898E-15,17.294766E-15,17.367018E-15,17.440653E-15,17.515670E-15,17.592068E-15,17.669843E-15,17.748991E-15,17.829506E-15,17.911382E-15,17.994611E-15,18.079184E-15,18.165090E-15,18.252319E-15,18.340858E-15,18.430693E-15,18.521810E-15,18.614194E-15,18.707827E-15,18.802692E-15,18.898771E-15,18.996042E-15,19.094486E-15,19.194082E-15,19.294807E-15,19.396637E-15,19.499550E-15,19.603519E-15,19.708521E-15,19.814528E-15,19.921515E-15,20.029454E-15,20.138317E-15,20.248077E-15,20.358705E-15,20.470172E-15,20.582449E-15,20.695506E-15,20.809314E-15,20.923843E-15,21.039061E-15,21.154941E-15,21.271450E-15,21.388559E-15,21.506237E-15,21.624454E-15,21.743180E-15,21.862384E-15,21.982037E-15,22.102109E-15,22.222570E-15,22.343390E-15,22.464541E-15,22.585994E-15,22.707720E-15,22.829690E-15,22.951877E-15,23.074254E-15,23.196793E-15,23.319467E-15,23.442251E-15,23.565119E-15,23.688044E-15,23.811003E-15,23.933971E-15,24.056925E-15,24.179841E-15,24.302696E-15,24.425468E-15,24.548136E-15,24.670678E-15,24.793075E-15,24.915306E-15,25.037352E-15,25.159193E-15,25.280813E-15,25.402193E-15,25.523316E-15
518E-3,17.018057E-15,17.084785E-15,17.152889E-15,17.222372E-15,17.293237E-15,17.365485E-15,17.439117E-15,17.514131E-15,17.590525E-15,17.668297E-15,17.747441E-15,17.827953E-15,17.909825E-15,17.993051E-15,18.077620E-15,18.163523E-15,18.250748E-15,18.339284E-15,18.429116E-15,18.520230E-15,18.612610E-15,18.706240E-15,18.801102E-15,18.897177E-15,18.994445E-15,19.092886E-15,19.192478E-15,19.293199E-15,19.395027E-15,19.497936E-15,19.601902E-15,19.706900E-15,19.812904E-15,19.919888E-15,20.027823E-15,20.136683E-15,20.246440E-15,20.357065E-15,20.468529E-15,20.580802E-15,20.693856E-15,20.807661E-15,20.922186E-15,21.037401E-15,21.153277E-15,21.269783E-15,21.386889E-15,21.504564E-15,21.622778E-15,21.741500E-15,21.860702E-15,21.980351E-15,22.100420E-15,22.220878E-15,22.341695E-15,22.462843E-15,22.584292E-15,22.706015E-15,22.827982E-15,22.950166E-15,23.072540E-15,23.195076E-15,23.317747E-15,23.440528E-15,23.563392E-15,23.686315E-15,23.809271E-15,23.932236E-15,24.055187E-15,24.178099E-15,24.300952E-15,24.423721E-15,24.546386E-15,24.668925E-15,24.791319E-15,24.913547E-15,25.035590E-15,25.157429E-15,25.279046E-15,25.400423E-15,25.521543E-15
520E-3,17.016548E-15,17.083272E-15,17.151373E-15,17.220852E-15,17.291714E-15,17.363959E-15,17.437587E-15,17.512597E-15,17.588988E-15,17.666757E-15,17.745898E-15,17.826406E-15,17.908275E-15,17.991497E-15,18.076063E-15,18.161963E-15,18.249185E-15,18.337717E-15,18.427546E-15,18.518656E-15,18.611033E-15,18.704660E-15,18.799518E-15,18.895589E-15,18.992854E-15,19.091292E-15,19.190881E-15,19.291599E-15,19.393422E-15,19.496328E-15,19.600291E-15,19.705286E-15,19.811287E-15,19.918267E-15,20.026199E-15,20.135056E-15,20.244809E-15,20.355431E-15,20.466891E-15,20.579161E-15,20.692212E-15,20.806013E-15,20.920535E-15,21.035747E-15,21.151620E-15,21.268123E-15,21.385225E-15,21.502897E-15,21.621107E-15,21.739827E-15,21.859025E-15,21.978672E-15,22.098737E-15,22.219191E-15,22.340006E-15,22.461150E-15,22.582597E-15,22.704316E-15,22.826280E-15,22.948461E-15,23.070832E-15,23.193364E-15,23.316033E-15,23.438810E-15,23.561672E-15,23.684591E-15,23.807544E-15,23.930506E-15,24.053454E-15,24.176364E-15,24.299213E-15,24.421979E-15,24.544641E-15,24.667178E-15,24.789569E-15,24.911794E-15,25.033834E-15,25.155670E-15,25.277284E-15,25.398658E-15,25.519776E-15
522E-3,17.015045E-15,17.081766E-15,17.149863E-15,17.219340E-15,17.290198E-15,17.362439E-15,17.436064E-15,17.511071E-15,17.587459E-15,17.665223E-15,17.744361E-15,17.824866E-15,17.906732E-15,17.989950E-15,18.074513E-15,18.160409E-15,18.247628E-15,18.336157E-15,18.425982E-15,18.517089E-15,18.609463E-15,18.703086E-15,18.797941E-15,18.894009E-15,18.991270E-15,19.089704E-15,19.189290E-15,19.290004E-15,19.391825E-15,19.494727E-15,19.598687E-15,19.703678E-15,19.809676E-15,19.916652E-15,20.024581E-15,20.133435E-15,20.243185E-15,20.353803E-15,20.465260E-15,20.577527E-15,20.690574E-15,20.804372E-15,20.918891E-15,21.034100E-15,21.149969E-15,21.266469E-15,21.383568E-15,21.501236E-15,21.619443E-15,21.738160E-15,21.857354E-15,21.976998E-15,22.097060E-15,22.217511E-15,22.338322E-15,22.459464E-15,22.580907E-15,22.702623E-15,22.824584E-15,22.946762E-15,23.069129E-15,23.191659E-15,23.314324E-15,23.437099E-15,23.559957E-15,23.682873E-15,23.805823E-15,23.928782E-15,24.051727E-15,24.174633E-15,24.297480E-15,24.420243E-15,24.542902E-15,24.665436E-15,24.787823E-15,24.910045E-15,25.032082E-15,25.153916E-15,25.275527E-15,25.396898E-15,25.518013E-15
524E-3,17.013550E-15,17.080267E-15,17.148361E-15,17.217834E-15,17.288688E-15,17.360926E-15,17.434548E-15,17.509551E-15,17.585936E-15,17.663697E-15,17.742831E-15,17.823333E-15,17.905195E-15,17.988410E-15,18.072969E-15,18.158862E-15,18.246077E-15,18.334603E-15,18.424425E-15,18.515528E-15,18.607899E-15,18.701518E-15,18.796370E-15,18.892434E-15,18.989692E-15,19.088123E-15,19.187705E-15,19.288417E-15,19.390234E-15,19.493133E-15,19.597089E-15,19.702077E-15,19.808071E-15,19.915044E-15,20.022970E-15,20.131820E-15,20.241567E-15,20.352182E-15,20.463635E-15,20.575899E-15,20.688943E-15,20.802737E-15,20.917253E-15,21.032458E-15,21.148325E-15,21.264821E-15,21.381916E-15,21.499582E-15,21.617786E-15,21.736499E-15,21.855690E-15,21.975330E-15,22.095389E-15,22.215837E-15,22.336645E-15,22.457783E-15,22.579223E-15,22.700936E-15,22.822894E-15,22.945069E-15,23.067433E-15,23.189959E-15,23.312621E-15,23.435393E-15,23.558248E-15,23.681161E-15,23.804108E-15,23.927064E-15,24.050005E-15,24.172909E-15,24.295752E-15,24.418512E-15,24.541168E-15,24.663699E-15,24.786084E-15,24.908303E-15,25.030337E-15,25.152167E-15,25.273775E-15,25.395144E-15,25.516255E-15
526E-3,17.012061E-15,17.078775E-15,17.146865E-15,17.216334E-15,17.287186E-15,17.359420E-15,17.433038E-15,17.508038E-15,17.584419E-15,17.662177E-15,17.741308E-15,17.821806E-15,17.903665E-15,17.986877E-15,18.071433E-15,18.157322E-15,18.244534E-15,18.333056E-15,18.422874E-15,18.513975E-15,18.606341E-15,18.699958E-15,18.794806E-15,18.890867E-15,18.988122E-15,19.086549E-15,19.186128E-15,19.286836E-15,19.388649E-15,19.491545E-15,19.595498E-15,19.700482E-15,19.806473E-15,19.913443E-15,20.021365E-15,20.130212E-15,20.239955E-15,20.350567E-15,20.462017E-15,20.574277E-15,20.687318E-15,20.801109E-15,20.915621E-15,21.030823E-15,21.146686E-15,21.263179E-15,21.380271E-15,21.497933E-15,21.616134E-15,21.734844E-15,21.854032E-15,21.973669E-15,22.093724E-15,22.214169E-15,22.334974E-15,22.456109E-15,22.577545E-15,22.699255E-15,22.821210E-15,22.943381E-15,23.065742E-15,23.188265E-15,23.310924E-15,23.433693E-15,23.556544E-15,23.679455E-15,23.802398E-15,23.925351E-15,24.048290E-15,24.171190E-15,24.294030E-15,24.416787E-15,24.539440E-15,24.661968E-15,24.784350E-15,24.906566E-15,25.028597E-15,25.150424E-15,25.272029E-15,25.393395E-15,25.514503E-15
528E-3,17.010578E-15,17.077289E-15,17.145376E-15,17.214842E-15,17.285690E-15,17.357921E-15,17.431535E-15,17.506532E-15,17.582910E-15,17.660664E-15,17.739792E-15,17.820286E-15,17.902142E-15,17.985350E-15,18.069902E-15,18.155788E-15,18.242997E-15,18.331515E-15,18.421330E-15,18.512427E-15,18.604791E-15,18.698403E-15,18.793248E-15,18.889306E-15,18.986557E-15,19.084981E-15,19.184557E-15,19.285261E-15,19.387071E-15,19.489963E-15,19.593913E-15,19.698894E-15,19.804881E-15,19.911848E-15,20.019767E-15,20.128610E-15,20.238350E-15,20.348958E-15,20.460405E-15,20.572662E-15,20.685699E-15,20.799487E-15,20.913996E-15,21.029195E-15,21.145054E-15,21.261544E-15,21.378633E-15,21.496291E-15,21.614489E-15,21.733195E-15,21.852380E-15,21.972014E-15,22.092066E-15,22.212508E-15,22.333309E-15,22.454441E-15,22.575874E-15,22.697580E-15,22.819532E-15,22.941700E-15,23.064058E-15,23.186578E-15,23.309233E-15,23.431998E-15,23.554847E-15,23.677754E-15,23.800695E-15,23.923644E-15,24.046580E-15,24.169477E-15,24.292314E-15,24.415068E-15,24.537718E-15,24.660242E-15,24.782621E-15,24.904834E-15,25.026862E-15,25.148686E-15,25.270288E-15,25.391651E-15,25.512757E-15
530E-3,17.009102E-15,17.075810E-15,17.143893E-15,17.213356E-15,17.284200E-15,17.356428E-15,17.430039E-15,17.505033E-15,17.581407E-15,17.659158E-15,17.738282E-15,17.818773E-15,17.900625E-15,17.983830E-15,18.068379E-15,18.154262E-15,18.241467E-15,18.329982E-15,18.419793E-15,18.510887E-15,18.603247E-15,18.696856E-15,18.791697E-15,18.887752E-15,18.985000E-15,19.083420E-15,19.182992E-15,19.283693E-15,19.385500E-15,19.488389E-15,19.592335E-15,19.697313E-15,19.803296E-15,19.910260E-15,20.018175E-15,20.127015E-15,20.236752E-15,20.347356E-15,20.458800E-15,20.571054E-15,20.684087E-15,20.797872E-15,20.912377E-15,21.027573E-15,21.143429E-15,21.259915E-15,21.377001E-15,21.494656E-15,21.612850E-15,21.731553E-15,21.850735E-15,21.970365E-15,22.090414E-15,22.210852E-15,22.331650E-15,22.452778E-15,22.574209E-15,22.695912E-15,22.817860E-15,22.940025E-15,23.062379E-15,23.184896E-15,23.307549E-15,23.430310E-15,23.553156E-15,23.676060E-15,23.798997E-15,23.921944E-15,24.044876E-15,24.167770E-15,24.290603E-15,24.413354E-15,24.536001E-15,24.658523E-15,24.780898E-15,24.903108E-15,25.025133E-15,25.146954E-15,25.268553E-15,25.389913E-15,25.511015E-15
532E-3,17.007634E-15,17.074337E-15,17.142417E-15,17.211877E-15,17.282718E-15,17.354942E-15,17.428550E-15,17.503540E-15,17.579910E-15,17.657658E-15,17.736779E-15,17.817267E-15,17.899115E-15,17.982317E-15,18.066862E-15,18.152741E-15,18.239943E-15,18.328455E-15,18.418263E-15,18.509353E-15,18.601709E-15,18.695315E-15,18.790153E-15,18.886204E-15,18.983449E-15,19.081866E-15,19.181434E-15,19.282132E-15,19.383935E-15,19.486821E-15,19.590763E-15,19.695738E-15,19.801718E-15,19.908678E-15,20.016590E-15,20.125427E-15,20.235160E-15,20.345761E-15,20.457201E-15,20.569451E-15,20.682482E-15,20.796263E-15,20.910765E-15,21.025957E-15,21.141810E-15,21.258293E-15,21.375375E-15,21.493027E-15,21.611218E-15,21.729917E-15,21.849095E-15,21.968722E-15,22.088768E-15,22.209203E-15,22.329998E-15,22.451123E-15,22.572550E-15,22.694249E-15,22.816194E-15,22.938356E-15,23.060707E-15,23.183221E-15,23.305870E-15,23.428628E-15,23.551471E-15,23.674371E-15,23.797305E-15,23.920249E-15,24.043177E-15,24.166068E-15,24.288899E-15,24.411647E-15,24.534290E-15,24.656809E-15,24.779181E-15,24.901388E-15,25.023410E-15,25.145228E-15,25.266824E-15,25.388180E-15,25.509280E-15
534E-3,17.006171E-15,17.072872E-15,17.140948E-15,17.210404E-15,17.281242E-15,17.353463E-15,17.427067E-15,17.502054E-15,17.578421E-15,17.656165E-15,17.735282E-15,17.815767E-15,17.897612E-15,17.980810E-15,18.065352E-15,18.151228E-15,18.238426E-15,18.326934E-15,18.416739E-15,18.507826E-15,18.600179E-15,18.693781E-15,18.788616E-15,18.884663E-15,18.981904E-15,19.080318E-15,19.179883E-15,19.280577E-15,19.382377E-15,19.485259E-15,19.589198E-15,19.694169E-15,19.800146E-15,19.907103E-15,20.015012E-15,20.123845E-15,20.233575E-15,20.344172E-15,20.455609E-15,20.567856E-15,20.680883E-15,20.794661E-15,20.909159E-15,21.024348E-15,21.140197E-15,21.256677E-15,21.373756E-15,21.491404E-15,21.609592E-15,21.728288E-15,21.847463E-15,21.967086E-15,22.087129E-15,22.207560E-15,22.328351E-15,22.449473E-15,22.570897E-15,22.692593E-15,22.814535E-15,22.936693E-15,23.059041E-15,23.181551E-15,23.304197E-15,23.426952E-15,23.549791E-15,23.672689E-15,23.795620E-15,23.918560E-15,24.041485E-15,24.164373E-15,24.287200E-15,24.409945E-15,24.532585E-15,24.655100E-15,24.777470E-15,24.899673E-15,25.021692E-15,25.143507E-15,25.265100E-15,25.386453E-15,25.507550E-15
536E-3,17.004716E-15,17.071413E-15,17.139486E-15,17.208939E-15,17.279773E-15,17.351990E-15,17.425591E-15,17.500575E-15,17.576938E-15,17.654679E-15,17.733793E-15,17.814274E-15,17.896116E-15,17.979310E-15,18.063849E-15,18.149721E-15,18.236916E-15,18.325421E-15,18.415222E-15,18.506305E-15,18.598655E-15,18.692254E-15,18.787085E-15,18.883129E-15,18.980367E-15,19.078777E-15,19.178339E-15,19.279029E-15,19.380826E-15,19.483704E-15,19.587640E-15,19.692608E-15,19.798581E-15,19.905534E-15,20.013440E-15,20.122269E-15,20.231996E-15,20.342590E-15,20.454024E-15,20.566267E-15,20.679291E-15,20.793065E-15,20.907560E-15,21.022745E-15,21.138591E-15,21.255067E-15,21.372143E-15,21.489788E-15,21.607972E-15,21.726665E-15,21.845836E-15,21.965457E-15,22.085496E-15,22.205924E-15,22.326712E-15,22.447830E-15,22.569250E-15,22.690943E-15,22.812882E-15,22.935037E-15,23.057381E-15,23.179888E-15,23.302531E-15,23.425283E-15,23.548118E-15,23.671013E-15,23.793940E-15,23.916877E-15,24.039799E-15,24.162684E-15,24.285508E-15,24.408249E-15,24.530886E-15,24.653398E-15,24.775764E-15,24.897965E-15,25.019980E-15,25.141792E-15,25.263382E-15,25.384732E-15,25.505825E-15
538E-3,17.003267E-15,17.069961E-15,17.138031E-15,17.207480E-15,17.278311E-15,17.350525E-15,17.424122E-15,17.499102E-15,17.575462E-15,17.653200E-15,17.732310E-15,17.812788E-15,17.894626E-15,17.977817E-15,18.062352E-15,18.148221E-15,18.235413E-15,18.323914E-15,18.413712E-15,18.504792E-15,18.597138E-15,18.690734E-15,18.785561E-15,18.881602E-15,18.978836E-15,19.077243E-15,19.176801E-15,19.277488E-15,19.379281E-15,19.482156E-15,19.586089E-15,19.691053E-15,19.797023E-15,19.903973E-15,20.011874E-15,20.120701E-15,20.230424E-15,20.341015E-15,20.452445E-15,20.564684E-15,20.677705E-15,20.791476E-15,20.905967E-15,21.021149E-15,21.136992E-15,21.253464E-15,21.370537E-15,21.488178E-15,21.606359E-15,21.725048E-15,21.844216E-15,21.963833E-15,22.083869E-15,22.204294E-15,22.325078E-15,22.446193E-15,22.567610E-15,22.689300E-15,22.811235E-15,22.933386E-15,23.055728E-15,23.178231E-15,23.300871E-15,23.423619E-15,23.546452E-15,23.669342E-15,23.792267E-15,23.915200E-15,24.038119E-15,24.161001E-15,24.283821E-15,24.406559E-15,24.529193E-15,24.651702E-15,24.774065E-15,24.896262E-15,25.018274E-15,25.140083E-15,25.261670E-15,25.383017E-15,25.504107E-15
540E-3,17.001825E-15,17.068515E-15,17.136582E-15,17.206027E-15,17.276855E-15,17.349066E-15,17.422660E-15,17.497636E-15,17.573993E-15,17.651727E-15,17.730834E-15,17.811308E-15,17.893143E-15,17.976331E-15,18.060863E-15,18.146728E-15,18.233916E-15,18.322414E-15,18.412208E-15,18.503285E-15,18.595627E-15,18.689220E-15,18.784044E-15,18.880081E-15,18.977312E-15,19.075715E-15,19.175270E-15,19.275954E-15,19.377743E-15,19.480615E-15,19.584544E-15,19.689505E-15,19.795471E-15,19.902417E-15,20.010316E-15,20.119139E-15,20.228858E-15,20.339446E-15,20.450872E-15,20.563109E-15,20.676126E-15,20.789893E-15,20.904381E-15,21.019560E-15,21.135399E-15,21.251868E-15,21.368937E-15,21.486575E-15,21.604752E-15,21.723438E-15,21.842603E-15,21.962216E-15,22.082249E-15,22.202670E-15,22.323451E-15,22.444563E-15,22.565976E-15,22.687663E-15,22.809594E-15,22.931743E-15,23.054081E-15,23.176581E-15,23.299217E-15,23.421962E-15,23.544791E-15,23.667679E-15,23.790600E-15,23.913530E-15,24.036446E-15,24.159323E-15,24.282141E-15,24.404876E-15,24.527506E-15,24.650012E-15,24.772372E-15,24.894566E-15,25.016575E-15,25.138380E-15,25.259963E-15,25.381307E-15,25.502394E-15
542E-3,17.000390E-15,17.067077E-15,17.135140E-15,17.204582E-15,17.275406E-15,17.347613E-15,17.421204E-15,17.496177E-15,17.572530E-15,17.650261E-15,17.729365E-15,17.809835E-15,17.891667E-15,17.974851E-15,18.059380E-15,18.145242E-15,18.232426E-15,18.320920E-15,18.410711E-15,18.501784E-15,18.594124E-15,18.687713E-15,18.782533E-15,18.878567E-15,18.975794E-15,19.074194E-15,19.173746E-15,19.274426E-15,19.376212E-15,19.479080E-15,19.583006E-15,19.687963E-15,19.793926E-15,19.900869E-15,20.008764E-15,20.117583E-15,20.227299E-15,20.337883E-15,20.449307E-15,20.561540E-15,20.674553E-15,20.788317E-15,20.902802E-15,21.017977E-15,21.133813E-15,21.250278E-15,21.367344E-15,21.484978E-15,21.603152E-15,21.721835E-15,21.840996E-15,21.960606E-15,22.080635E-15,22.201053E-15,22.321831E-15,22.442939E-15,22.564349E-15,22.686032E-15,22.807960E-15,22.930105E-15,23.052440E-15,23.174937E-15,23.297569E-15,23.420311E-15,23.543137E-15,23.666021E-15,23.788939E-15,23.911866E-15,24.034778E-15,24.157653E-15,24.280467E-15,24.403198E-15,24.525826E-15,24.648328E-15,24.770684E-15,24.892875E-15,25.014881E-15,25.136683E-15,25.258263E-15,25.379603E-15,25.500687E-15
544E-3,16.998961E-15,17.065645E-15,17.133704E-15,17.203143E-15,17.273964E-15,17.346168E-15,17.419755E-15,17.494724E-15,17.571075E-15,17.648802E-15,17.727902E-15,17.808369E-15,17.890197E-15,17.973378E-15,18.057903E-15,18.143762E-15,18.230943E-15,18.319434E-15,18.409221E-15,18.500291E-15,18.592627E-15,18.686212E-15,18.781029E-15,18.877060E-15,18.974284E-15,19.072680E-15,19.172228E-15,19.272905E-15,19.374688E-15,19.477552E-15,19.581474E-15,19.686428E-15,19.792388E-15,19.899327E-15,20.007219E-15,20.116035E-15,20.225747E-15,20.336328E-15,20.447748E-15,20.559977E-15,20.672987E-15,20.786748E-15,20.901229E-15,21.016401E-15,21.132233E-15,21.248695E-15,21.365757E-15,21.483388E-15,21.601559E-15,21.720238E-15,21.839396E-15,21.959002E-15,22.079028E-15,22.199442E-15,22.320217E-15,22.441322E-15,22.562728E-15,22.684408E-15,22.806333E-15,22.928474E-15,23.050805E-15,23.173299E-15,23.295928E-15,23.418667E-15,23.541489E-15,23.664370E-15,23.787284E-15,23.910208E-15,24.033117E-15,24.155988E-15,24.278799E-15,24.401527E-15,24.524151E-15,24.646650E-15,24.769003E-15,24.891190E-15,25.013193E-15,25.134992E-15,25.256569E-15,25.377906E-15,25.498987E-15
546E-3,16.997539E-15,17.064219E-15,17.132275E-15,17.201711E-15,17.272528E-15,17.344729E-15,17.418312E-15,17.493279E-15,17.569625E-15,17.647349E-15,17.726446E-15,17.806910E-15,17.888735E-15,17.971912E-15,18.056434E-15,18.142289E-15,18.229466E-15,18.317954E-15,18.407738E-15,18.498804E-15,18.591137E-15,18.684719E-15,18.779532E-15,18.875559E-15,18.972780E-15,19.071173E-15,19.170717E-15,19.271391E-15,19.373170E-15,19.476031E-15,19.579950E-15,19.684900E-15,19.790856E-15,19.897792E-15,20.005680E-15,20.114493E-15,20.224202E-15,20.334779E-15,20.446195E-15,20.558421E-15,20.671428E-15,20.785185E-15,20.899663E-15,21.014831E-15,21.130660E-15,21.247119E-15,21.364177E-15,21.481805E-15,21.599972E-15,21.718648E-15,21.837802E-15,21.957405E-15,22.077427E-15,22.197838E-15,22.318609E-15,22.439711E-15,22.561114E-15,22.682790E-15,22.804711E-15,22.926850E-15,23.049177E-15,23.171667E-15,23.294293E-15,23.417028E-15,23.539847E-15,23.662725E-15,23.785636E-15,23.908556E-15,24.031462E-15,24.154330E-15,24.277137E-15,24.399862E-15,24.522483E-15,24.644978E-15,24.767328E-15,24.889512E-15,25.011511E-15,25.133307E-15,25.254880E-15,25.376214E-15,25.497292E-15
